ID,x,y,kmeans
spot_1067,5313,6769,5
spot_1068,5440,7668,4
spot_1069,4349,6777,4
spot_1070,3999,8233,0
spot_1071,8706,9650,5
spot_1072,8471,10344,5
spot_1073,4980,10578,0
spot_1074,7461,4261,0
spot_1075,10819,2437,6
spot_1076,4819,5251,2
spot_1077,5331,9122,4
spot_1078,5694,9466,4
spot_1079,4942,5596,2
spot_1080,7122,7102,2
spot_1081,4837,7603,4
spot_1082,6663,10150,4
spot_1083,10968,6103,1
spot_1084,3504,6437,0
spot_1085,10583,2992,6
spot_1086,5185,5871,2
spot_1087,9753,4729,1
spot_1088,10748,8874,3
spot_1089,9666,9089,0
spot_1090,9408,6877,3
spot_1091,5089,8986,4
spot_1092,5893,3927,4
spot_1093,8200,6332,0
spot_1094,10021,8325,3
spot_1095,5772,3859,2
spot_1096,9854,2167,1
spot_1097,4491,9613,0
spot_1098,5419,4900,2
spot_1099,3846,3874,2
spot_1100,6977,3988,0
spot_1101,4381,10929,3
spot_1102,10512,9567,0
spot_1103,11726,10804,3
spot_1104,7744,9796,5
spot_1105,11952,8864,1
spot_1106,11838,9765,3
spot_1107,3980,5741,4
spot_1108,3397,8168,0
spot_1109,3758,8235,0
spot_1110,6387,5585,2
spot_1111,11846,10734,3
spot_1112,5097,10093,0
spot_1113,3630,7197,0
spot_1114,4085,3734,2
spot_1115,8895,2728,1
spot_1116,6655,9043,5
spot_1117,10710,3891,1
spot_1118,10380,7977,3
spot_1119,8822,9027,4
spot_1120,6866,5166,0
spot_1121,9185,9231,4
spot_1122,4101,5810,4
spot_1123,5641,2407,4
spot_1124,11355,9492,3
spot_1125,6898,9318,5
spot_1126,4480,8091,0
spot_1127,11206,5825,1
spot_1128,4011,9755,0
spot_1129,9076,10686,5
spot_1130,4342,5808,4
spot_1131,6261,4824,2
spot_1132,6420,9875,4
spot_1133,11699,7344,1
spot_1134,4356,7607,4
spot_1135,9270,4594,1
spot_1136,2781,6443,0
spot_1137,9027,4319,1
spot_1138,9613,2169,1
spot_1139,7490,7999,5
spot_1140,4954,7118,4
spot_1141,6964,2189,0
spot_1142,11948,8311,1
spot_1143,11095,7002,1
spot_1144,8313,5432,3
spot_1145,6262,4963,2
spot_1146,3151,7616,0
spot_1147,4118,8024,0
spot_1148,3993,7402,4
spot_1149,8106,9863,5
spot_1150,9388,4247,1
spot_1151,8233,10761,5
spot_1152,3718,2975,2
spot_1153,7940,3843,3
spot_1154,2659,6236,0
spot_1155,8075,5849,0
spot_1156,5339,10230,0
spot_1157,4229,6847,4
spot_1158,6545,10497,4
spot_1159,2798,8657,0
spot_1160,10035,10125,0
spot_1161,3956,2558,2
spot_1162,10028,9294,0
spot_1163,5704,10711,0
spot_1164,5063,5664,2
spot_1165,11786,2844,6
spot_1166,11486,10944,3
spot_1167,11559,4646,6
spot_1168,4816,4835,2
spot_1169,9311,9992,4
spot_1170,4477,7675,4
spot_1171,3156,8170,0
spot_1172,4257,10445,3
spot_1173,4820,5389,2
spot_1174,9762,5974,3
spot_1175,3734,5051,4
spot_1176,6308,10914,4
spot_1177,8207,7301,4
spot_1178,8094,8340,5
spot_1179,6502,4822,4
spot_1180,4831,6773,4
spot_1181,9169,7155,3
spot_1182,7481,6891,4
spot_1183,10629,9082,0
spot_1184,6781,9803,5
spot_1185,10965,5827,1
spot_1186,11806,5474,1
spot_1187,3380,5954,0
spot_1188,7495,8691,5
spot_1189,5799,7319,2
spot_1190,7990,10486,5
spot_1191,7451,2877,3
spot_1192,9152,4941,1
spot_1193,3602,3460,4
spot_1194,4120,8301,0
spot_1195,4327,3870,2
spot_1196,11449,6100,1
spot_1197,6183,10431,4
spot_1198,9174,7847,0
spot_1199,3760,8511,0
spot_1200,6046,8148,2
spot_1201,3381,6092,0
spot_1202,7145,10147,5
spot_1203,6155,6694,2
spot_1204,9374,2448,1
spot_1205,7117,6548,4
spot_1206,11239,10116,0
spot_1207,4374,9960,0
spot_1208,10705,3199,6
spot_1209,7713,5644,0
spot_1210,9306,9300,4
spot_1211,8349,10138,5
spot_1212,5653,4068,2
spot_1213,6649,8351,5
spot_1214,3278,8377,0
spot_1215,10346,3547,1
spot_1216,6393,6277,2
spot_1217,5069,6356,2
spot_1218,9544,8883,0
spot_1219,10126,6317,3
spot_1220,9913,9918,0
spot_1221,9191,10062,4
spot_1222,8327,7231,0
spot_1223,9874,4797,1
spot_1224,9532,7360,3
spot_1225,7238,6616,4
spot_1226,3842,3459,2
spot_1227,4844,8434,0
spot_1228,7984,9656,5
spot_1229,9133,2449,1
spot_1230,7450,2739,3
spot_1231,9865,3690,1
spot_1232,3985,6433,4
spot_1233,4134,10100,3
spot_1234,6899,9456,5
spot_1235,4698,5182,2
spot_1236,5082,8155,4
spot_1237,11481,10252,3
spot_1238,9031,4872,3
spot_1239,9414,7707,0
spot_1240,8658,3283,1
spot_1241,3613,4983,4
spot_1242,3877,8026,0
spot_1243,11240,10254,3
spot_1244,5911,6280,2
spot_1245,3748,6850,0
spot_1246,4610,9405,0
spot_1247,3521,8652,0
spot_1248,11348,8661,3
spot_1249,10585,3269,6
spot_1250,8945,9372,5
spot_1251,9030,4734,3
spot_1252,8304,4186,3
spot_1253,4689,3937,2
spot_1254,5075,7186,4
spot_1255,4833,7050,4
spot_1256,5563,8013,4
spot_1257,7861,9311,5
spot_1258,6618,4199,0
spot_1259,2801,9072,0
spot_1260,3016,5610,0
spot_1261,11551,3677,6
spot_1262,2655,5682,0
spot_1263,5557,7183,5
spot_1264,6384,5169,2
spot_1265,7738,8966,5
spot_1266,5463,10713,0
spot_1267,4489,9336,0
spot_1268,6367,2955,0
spot_1269,10156,10193,0
spot_1270,8549,4738,3
spot_1271,4436,2277,5
spot_1272,3522,8790,0
spot_1273,7127,7794,5
spot_1274,9300,8469,0
spot_1275,6870,5719,4
spot_1276,9790,9573,0
spot_1277,3270,7408,0
spot_1278,7355,6131,0
spot_1279,3991,7125,4
spot_1280,9391,4662,1
spot_1281,4481,8229,0
spot_1282,8448,7299,0
spot_1283,6850,3090,0
spot_1284,10962,5411,1
spot_1285,9787,9158,0
spot_1286,10483,5692,1
spot_1287,4939,5180,2
spot_1288,6748,5513,4
spot_1289,5174,4348,2
spot_1290,4322,3178,2
spot_1291,9056,8056,0
spot_1292,9310,9853,4
spot_1293,8715,10758,5
spot_1294,9038,5703,3
spot_1295,6414,9045,5
spot_1296,8676,5636,3
spot_1297,8800,6120,3
spot_1298,5796,7043,5
spot_1299,11123,10739,3
spot_1300,9157,5494,3
spot_1301,3749,6989,0
spot_1302,10630,9220,0
spot_1303,5784,5382,2
spot_1304,10707,3476,6
spot_1305,5335,9676,0
spot_1306,9261,3348,1
spot_1307,8891,2313,1
spot_1308,6041,7594,2
spot_1309,8702,9097,5
spot_1310,10134,7286,3
spot_1311,3023,6579,0
spot_1312,3998,8094,0
spot_1313,5439,7530,4
spot_1314,10280,10677,0
spot_1315,4485,8783,0
spot_1316,9033,5149,3
spot_1317,7087,2534,0
spot_1318,6634,6275,2
spot_1319,6048,8425,4
spot_1320,4337,5116,2
spot_1321,11438,4577,6
spot_1322,8420,3701,3
spot_1323,6497,4130,0
spot_1324,4239,8093,0
spot_1325,6910,10979,4
spot_1326,7959,6334,0
spot_1327,2775,5612,0
spot_1328,10501,8045,3
spot_1329,11187,3333,6
spot_1330,7348,5162,0
spot_1331,9387,4108,1
spot_1332,8568,7229,0
spot_1333,11549,3400,6
spot_1334,4260,10861,3
spot_1335,4970,9194,0
spot_1336,10338,2440,6
spot_1337,5171,3933,2
spot_1338,5091,9263,0
spot_1339,8418,3424,3
spot_1340,4676,2276,5
spot_1341,5687,8497,4
spot_1342,5691,9050,4
spot_1343,8049,2388,1
spot_1344,3366,4154,4
spot_1345,7721,6751,4
spot_1346,5683,7943,4
spot_1347,4567,3730,2
spot_1348,4454,4769,2
spot_1349,8939,8541,4
spot_1350,11066,3265,6
spot_1351,6148,5725,2
spot_1352,5773,3997,2
spot_1353,10963,5550,1
spot_1354,7013,8694,5
spot_1355,9651,7152,3
spot_1356,7694,3152,3
spot_1357,3375,5400,0
spot_1358,4213,4632,2
spot_1359,9372,2171,1
spot_1360,10003,5972,3
spot_1361,7100,4333,0
spot_1362,10472,4308,1
spot_1363,7358,6546,4
spot_1364,6989,5511,4
spot_1365,7144,10008,5
spot_1366,10844,5758,1
spot_1367,10983,8180,3
spot_1368,5771,3721,2
spot_1369,9153,5079,1
spot_1370,11671,3607,6
spot_1371,4476,7537,4
spot_1372,4940,5319,2
spot_1373,10505,8599,3
spot_1374,8064,4326,3
spot_1375,11244,10808,3
spot_1376,4850,9264,0
spot_1377,7836,5989,0
spot_1378,8421,3839,3
spot_1379,3754,7681,0
spot_1380,4497,10305,0
spot_1381,4439,2693,2
spot_1382,3990,6987,4
spot_1383,8940,8680,4
spot_1384,10586,3407,6
spot_1385,10998,10117,0
spot_1386,4443,3246,2
spot_1387,9180,8539,0
spot_1388,4338,5254,4
spot_1389,7717,6197,0
spot_1390,5404,2962,2
spot_1391,8111,10555,5
spot_1392,6005,2750,0
spot_1393,7136,9039,5
spot_1394,3976,5188,4
spot_1395,3267,6993,0
spot_1396,7501,9521,5
spot_1397,9775,7635,3
spot_1398,11677,4437,6
spot_1399,11820,7412,1
spot_1400,10637,10189,0
spot_1401,5194,6978,4
spot_1402,8102,9309,5
spot_1403,11430,3608,6
spot_1404,3038,8517,0
spot_1405,3388,7061,0
spot_1406,7818,3636,3
spot_1407,5811,8980,4
spot_1408,4468,6568,4
spot_1409,11323,5339,1
spot_1410,4105,6363,4
spot_1411,9305,9161,4
spot_1412,4706,6151,2
spot_1413,5399,2270,4
spot_1414,9415,7846,0
spot_1415,5202,8085,4
spot_1416,8086,7233,4
spot_1417,9737,2652,1
spot_1418,5794,6766,5
spot_1419,10992,9287,3
spot_1420,9179,8401,0
spot_1421,4493,9890,0
spot_1422,8574,8060,0
spot_1423,11828,8381,1
spot_1424,5942,10294,4
spot_1425,11232,9147,3
spot_1426,4951,6703,4
spot_1427,2783,6719,0
spot_1428,10713,4306,1
spot_1429,5787,5797,2
spot_1430,3266,6854,0
spot_1431,6544,10359,4
spot_1432,4083,3457,2
spot_1433,10159,10608,0
spot_1434,5461,10436,0
spot_1435,2793,7965,0
spot_1436,6970,3019,0
spot_1437,5700,10158,0
spot_1438,4202,3248,2
spot_1439,5684,8082,4
spot_1440,3271,7546,0
spot_1441,4569,4007,2
spot_1442,8675,5498,3
spot_1443,5303,5524,2
spot_1444,3838,2905,2
spot_1445,8829,9995,5
spot_1446,11310,3679,6
spot_1447,10718,4998,1
spot_1448,6381,4754,4
spot_1449,3886,9133,0
spot_1450,8353,10691,5
spot_1451,8918,5773,3
spot_1452,5070,6494,2
spot_1453,6640,7105,2
spot_1454,4340,5531,4
spot_1455,10995,9702,0
spot_1456,4319,2763,2
spot_1457,6000,2196,0
spot_1458,6745,5097,4
spot_1459,4359,8022,0
spot_1460,7110,5579,4
spot_1461,4966,8641,0
spot_1462,5061,5387,2
spot_1463,6166,8078,2
spot_1464,7351,5577,0
spot_1465,3607,4152,4
spot_1466,8457,8545,4
spot_1467,8953,10341,5
spot_1468,9254,2518,1
spot_1469,8911,4943,3
spot_1470,7124,7378,2
spot_1471,10039,10678,0
spot_1472,7623,9728,5
spot_1473,4715,7397,4
spot_1474,8303,4047,3
spot_1475,11195,4302,1
spot_1476,6900,9595,5
spot_1477,6787,10634,4
spot_1478,6302,10222,4
spot_1479,11341,7692,3
spot_1480,7336,3640,3
spot_1481,9669,9505,4
spot_1482,11960,9972,3
spot_1483,10999,10256,0
spot_1484,8909,4666,3
spot_1485,5409,3654,2
spot_1486,6045,8010,2
spot_1487,4981,10717,0
spot_1488,7118,6686,4
spot_1489,6547,10774,4
spot_1490,3731,4636,4
spot_1491,10249,6663,3
spot_1492,7095,3641,0
spot_1493,6130,3372,0
spot_1494,11789,3260,6
spot_1495,9436,10614,4
spot_1496,5908,5865,2
spot_1497,5928,8495,4
spot_1498,7690,2737,3
spot_1499,3844,3735,2
spot_1500,5564,8152,4
spot_1501,9764,6251,3
spot_1502,11308,3402,6
spot_1503,11466,8314,3
spot_1504,4355,7469,4
spot_1505,8773,2521,1
spot_1506,6295,9253,4
spot_1507,6482,2193,0
spot_1508,9856,2444,1
spot_1509,4829,6496,2
spot_1510,4444,3385,2
spot_1511,9065,9302,4
spot_1512,3959,2973,2
spot_1513,4335,4839,2
spot_1514,8682,6467,0
spot_1515,7256,8969,5
spot_1516,3493,5053,4
spot_1517,9424,8953,4
spot_1518,6871,5858,4
spot_1519,5180,5179,2
spot_1520,11561,4922,1
spot_1521,6494,3715,0
spot_1522,10832,4097,1
spot_1523,6504,5099,4
spot_1524,6623,4891,4
spot_1525,6186,10708,4
spot_1526,9289,7085,3
spot_1527,6769,8281,5
spot_1528,7825,4605,0
spot_1529,3627,6782,0
spot_1530,2916,8310,0
spot_1531,3137,5679,0
spot_1532,10868,8803,3
spot_1533,9875,4935,1
spot_1534,7342,4470,0
spot_1535,8531,2385,1
spot_1536,5213,9469,0
spot_1537,11800,4782,6
spot_1538,11574,6722,1
spot_1539,9069,9855,4
spot_1540,8897,3005,1
spot_1541,7729,7858,4
spot_1542,10517,10259,0
spot_1543,11362,10461,3
spot_1544,8053,2942,3
spot_1545,5076,7325,4
spot_1546,8466,9652,5
spot_1547,7151,10977,4
spot_1548,11930,5958,1
spot_1549,8564,6814,0
spot_1550,3995,7679,0
spot_1551,4938,5042,2
spot_1552,4929,3796,2
spot_1553,11835,9350,3
spot_1554,10486,6107,1
spot_1555,5650,3652,2
spot_1556,9020,3350,1
spot_1557,7460,4123,0
spot_1558,9513,4869,1
spot_1559,5425,5730,2
spot_1560,11949,8449,1
spot_1561,7929,2458,3
spot_1562,8946,9510,5
spot_1563,11587,8383,3
spot_1564,11103,8109,3
spot_1565,11929,5819,1
spot_1566,8290,2387,1
spot_1567,3843,3597,2
spot_1568,9866,3828,1
spot_1569,5039,2480,5
spot_1570,11312,3955,6
spot_1571,11914,3882,6
spot_1572,4579,5252,2
spot_1573,8705,9512,5
spot_1574,10953,4166,1
spot_1575,2900,6234,0
spot_1576,6382,4893,4
spot_1577,7211,3018,0
spot_1578,4323,3316,2
spot_1579,7576,3499,3
spot_1580,6736,3852,0
spot_1581,8291,2525,1
spot_1582,11818,7135,1
spot_1583,3389,7199,0
spot_1584,4079,2903,2
spot_1585,10272,9708,0
spot_1586,8679,6052,3
spot_1587,4690,4075,2
spot_1588,7937,3427,3
spot_1589,8567,7091,0
spot_1590,9977,2512,6
spot_1591,6187,10846,4
spot_1592,5289,3724,2
spot_1593,4563,3176,2
spot_1594,6614,3645,0
spot_1595,9551,9852,4
spot_1596,9145,3972,1
spot_1597,4245,8923,0
spot_1598,3150,7478,0
spot_1599,8227,9931,5
spot_1600,4855,9956,0
spot_1601,3384,6507,0
spot_1602,9319,10961,4
spot_1603,7137,9178,5
spot_1604,7215,3571,3
spot_1605,2921,9002,0
spot_1606,7004,7449,2
spot_1607,8112,10693,5
spot_1608,6014,3996,4
spot_1609,10994,9564,0
spot_1610,9407,6738,3
spot_1611,3145,6786,0
spot_1612,9138,3003,1
spot_1613,4223,6016,4
spot_1614,8110,10416,5
spot_1615,4486,8921,0
spot_1616,7810,2667,3
spot_1617,7330,2809,3
spot_1618,10217,2372,6
spot_1619,8794,5289,3
spot_1620,6496,3992,0
spot_1621,6253,3717,4
spot_1622,8081,6541,0
spot_1623,11215,6932,1
spot_1624,11547,3123,6
spot_1625,10267,9016,0
spot_1626,3390,7338,0
spot_1627,8307,4601,3
spot_1628,5939,10017,4
spot_1629,11715,9420,3
spot_1630,8596,10966,5
spot_1631,5536,4415,2
spot_1632,9642,6044,3
spot_1633,4858,10372,0
spot_1634,6902,9872,5
spot_1635,9614,2307,1
spot_1636,4344,6085,4
spot_1637,8294,2940,3
spot_1638,4583,5806,4
spot_1639,6522,7452,2
spot_1640,11068,3542,6
spot_1641,7009,8141,5
spot_1642,7221,4402,0
spot_1643,7265,10077,5
spot_1644,11946,8034,1
spot_1645,9394,5077,1
spot_1646,6643,7521,2
spot_1647,4092,4564,2
spot_1648,9904,8811,0
spot_1649,9909,9364,0
spot_1650,9025,4042,1
spot_1651,4734,9888,0
spot_1652,10824,3129,6
spot_1653,7027,10494,5
spot_1654,4099,5533,4
spot_1655,5575,9536,4
spot_1656,8428,4669,3
spot_1657,5083,8294,4
spot_1658,7457,3708,3
spot_1659,11805,5336,1
spot_1660,2658,6097,0
spot_1661,4358,7884,0
spot_1662,7722,6889,4
spot_1663,8950,10064,5
spot_1664,8576,8336,4
spot_1665,5206,8639,4
spot_1666,3768,9480,0
spot_1667,11945,7895,1
spot_1668,8787,4459,1
spot_1669,3039,8655,0
spot_1670,4572,4422,2
spot_1671,10278,10400,0
spot_1672,5344,10922,0
spot_1673,5906,5588,2
spot_1674,7010,8279,5
spot_1675,8776,2937,1
spot_1676,4112,7194,4
spot_1677,9294,7777,0
spot_1678,9275,5286,3
spot_1679,9859,2859,1
spot_1680,10122,5764,1
spot_1681,4957,7533,4
spot_1682,7143,9870,5
spot_1683,10107,3826,1
spot_1684,6157,6971,2
spot_1685,10853,6866,1
spot_1686,10143,8532,0
spot_1687,10457,2370,6
spot_1688,8890,2174,1
spot_1689,4694,4629,2
spot_1690,6054,9255,4
spot_1691,5931,8910,4
spot_1692,9918,10610,4
spot_1693,3849,4289,2
spot_1694,3746,6574,4
spot_1695,6620,4476,4
spot_1696,10704,3060,6
spot_1697,7209,2741,3
spot_1698,10145,8809,0
spot_1699,4472,7122,4
spot_1700,3028,7271,0
spot_1701,4835,7327,4
spot_1702,5208,8777,4
spot_1703,9524,6253,3
spot_1704,7611,8067,5
spot_1705,6487,2885,0
spot_1706,11078,4788,1
spot_1707,5437,7253,4
spot_1708,10711,4029,1
spot_1709,8904,3974,1
spot_1710,6742,4682,4
spot_1711,4474,7399,4
spot_1712,9043,6395,3
spot_1713,7129,8071,5
spot_1714,5436,7114,4
spot_1715,4918,2412,5
spot_1716,8080,6402,0
spot_1717,3036,8240,0
spot_1718,11196,4441,1
spot_1719,11709,8589,3
spot_1720,6848,2813,0
spot_1721,3603,3599,4
spot_1722,6489,3162,0
spot_1723,11957,9556,1
spot_1724,5786,5658,2
spot_1725,7384,10006,5
spot_1726,6143,5171,2
spot_1727,9770,6943,3
spot_1728,7106,5025,0
spot_1729,7458,3846,0
spot_1730,6156,6832,2
spot_1731,7024,10078,5
spot_1732,6996,6480,4
spot_1733,11062,2711,6
spot_1734,6724,2329,0
spot_1735,3042,9071,3
spot_1736,11205,5686,1
spot_1737,9662,8674,0
spot_1738,11711,8866,3
spot_1739,9999,5419,1
spot_1740,11186,3195,6
spot_1741,10970,6380,1
spot_1742,7815,3221,3
spot_1743,4955,7257,4
spot_1744,9309,9715,4
spot_1745,11324,5478,1
spot_1746,9639,5629,3
spot_1747,5689,8774,4
spot_1748,9616,2584,1
spot_1749,3994,7541,4
spot_1750,7583,4468,0
spot_1751,8700,8820,4
spot_1752,8555,5568,3
spot_1753,11309,3540,6
spot_1754,4351,7054,4
spot_1755,8296,3217,3
spot_1756,6604,2399,0
spot_1757,2654,5544,0
spot_1758,11576,6999,1
spot_1759,11303,2710,6
spot_1760,4972,9471,0
spot_1761,10584,3130,6
spot_1762,6621,4614,4
spot_1763,10106,3688,1
spot_1764,10105,3549,1
spot_1765,10245,6109,3
spot_1766,11434,4162,6
spot_1767,2919,8725,0
spot_1768,10764,10950,0
spot_1769,7857,8757,5
spot_1770,8217,8685,5
spot_1771,6986,5096,0
spot_1772,3626,6644,0
spot_1773,8415,3008,3
spot_1774,11674,4022,6
spot_1775,8168,2180,1
spot_1776,8655,2868,1
spot_1777,5445,8360,4
spot_1778,4018,10724,3
spot_1779,11910,3328,6
spot_1780,6660,9735,5
spot_1781,7839,6404,0
spot_1782,11350,8938,3
spot_1783,6159,7247,2
spot_1784,8051,2665,3
spot_1785,10382,8253,3
spot_1786,9427,9368,4
spot_1787,7747,10211,5
spot_1788,5411,3931,2
spot_1789,3955,2420,2
spot_1790,4098,5394,4
spot_1791,4711,6843,4
spot_1792,5460,10298,0
spot_1793,6063,10363,4
spot_1794,4326,3732,2
spot_1795,6158,7109,2
spot_1796,7246,7585,2
spot_1797,10367,6316,3
spot_1798,8066,4603,3
spot_1799,9267,4179,1
spot_1800,3853,4843,4
spot_1801,5925,8080,4
spot_1802,7133,8624,5
spot_1803,7868,10280,5
spot_1804,7471,5507,0
spot_1805,10582,2854,6
spot_1806,10623,8252,3
spot_1807,3490,4638,4
spot_1808,4138,10654,3
spot_1809,11327,5893,1
spot_1810,7231,5647,0
spot_1811,10597,4930,1
spot_1812,11573,6583,1
spot_1813,8181,3841,3
spot_1814,5328,8846,4
spot_1815,9619,2999,1
spot_1816,9405,6461,3
spot_1817,9531,7222,3
spot_1818,11673,3883,6
spot_1819,5899,4758,2
spot_1820,5519,2200,4
spot_1821,5416,4485,2
spot_1822,6024,5241,2
spot_1823,5774,4136,2
spot_1824,7371,8207,5
spot_1825,10834,4374,1
spot_1826,7377,9038,5
spot_1827,3623,6229,4
spot_1828,5699,10019,0
spot_1829,8944,9233,4
spot_1830,11840,10042,3
spot_1831,3757,8096,0
spot_1832,6061,10224,4
spot_1833,10744,8320,3
spot_1834,7480,6753,4
spot_1835,5910,6142,2
spot_1836,7334,3363,3
spot_1837,8534,2800,1
spot_1838,5561,7736,4
spot_1839,9760,5697,3
spot_1840,10503,8322,3
spot_1841,4838,7742,4
spot_1842,10702,2922,6
spot_1843,5529,3584,2
spot_1844,6846,2536,0
spot_1845,7369,7930,5
spot_1846,11443,5269,1
spot_1847,7269,10630,5
spot_1848,9668,9366,4
spot_1849,7845,7235,4
spot_1850,7580,4053,0
spot_1851,8109,10278,5
spot_1852,10386,8807,0
spot_1853,5525,3030,4
spot_1854,9776,7774,3
spot_1855,4612,9681,0
spot_1856,8901,3558,1
spot_1857,9385,3832,1
spot_1858,8678,5913,3
spot_1859,5197,7393,4
spot_1860,4082,3318,2
spot_1861,7858,8895,5
spot_1862,6043,7733,2
spot_1863,11343,7969,3
spot_1864,6303,10361,4
spot_1865,10157,10331,0
spot_1866,4852,9541,0
spot_1867,2903,6649,0
spot_1868,5907,5727,2
spot_1869,2892,5127,0
spot_1870,7230,5509,0
spot_1871,7378,9176,5
spot_1872,4334,4701,2
spot_1873,4933,4350,2
spot_1874,7236,6339,4
spot_1875,5181,5317,2
spot_1876,6622,4752,4
spot_1877,8460,8960,5
spot_1878,5664,5452,2
spot_1879,9756,5144,1
spot_1880,10604,5760,1
spot_1881,7702,4260,0
spot_1882,4818,5112,2
spot_1883,10631,9359,0
spot_1884,10277,10261,0
spot_1885,4341,5669,4
spot_1886,11460,7484,1
spot_1887,6406,8076,5
spot_1888,9638,5491,3
spot_1889,4799,2621,5
spot_1890,3154,7893,0
spot_1891,8312,5293,3
spot_1892,11808,5751,1
spot_1893,11216,7071,1
spot_1894,7689,2599,3
spot_1895,9163,6325,3
spot_1896,7360,6823,4
spot_1897,3878,8164,0
spot_1898,6259,4547,4
spot_1899,4926,3381,2
spot_1900,9896,7703,3
spot_1901,11070,3680,6
spot_1902,11916,4158,6
spot_1903,8925,6742,3
spot_1904,9188,9647,4
spot_1905,4000,8371,0
spot_1906,4088,4149,2
spot_1907,6532,8698,5
spot_1908,6874,6273,4
spot_1909,10722,5552,1
spot_1910,6059,9947,4
spot_1911,7862,9449,5
spot_1912,9782,8604,0
spot_1913,8226,9792,5
spot_1914,3637,8166,0
spot_1915,3146,6924,0
spot_1916,3622,6090,0
spot_1917,11183,2780,6
spot_1918,11064,2988,6
spot_1919,8344,9445,5
spot_1920,8082,6679,0
spot_1921,8577,8475,4
spot_1922,4925,3243,2
spot_1923,5429,6284,2
spot_1924,6512,6068,2
spot_1925,4324,3455,2
spot_1926,7595,5991,0
spot_1927,10977,7349,3
spot_1928,6527,8144,5
spot_1929,9432,10060,4
spot_1930,9011,2243,1
spot_1931,7850,7927,4
spot_1932,5326,8569,4
spot_1933,4005,9063,0
spot_1934,11701,7482,1
spot_1935,5802,7735,4
spot_1936,9679,10889,4
spot_1937,5099,10370,0
spot_1938,10242,5694,1
spot_1939,4839,7880,4
spot_1940,6855,3782,0
spot_1941,7705,4675,0
spot_1942,8550,4876,3
spot_1943,4487,9060,0
spot_1944,4692,4352,2
spot_1945,6293,8977,4
spot_1946,5570,8982,4
spot_1947,3728,4221,4
spot_1948,7338,3916,0
spot_1949,10592,4238,1
spot_1950,11459,7345,1
spot_1951,3645,9135,0
spot_1952,10577,2300,6
spot_1953,3888,9410,0
spot_1954,3965,3804,2
spot_1955,11073,4096,1
spot_1956,11689,5960,1
spot_1957,10843,5620,1
spot_1958,4318,2624,5
spot_1959,11965,10525,3
spot_1960,3839,3043,2
spot_1961,5314,6908,5
spot_1962,10742,8181,3
spot_1963,4232,7124,4
spot_1964,3500,5883,0
spot_1965,10639,10466,0
spot_1966,6511,5930,2
spot_1967,5464,10852,0
spot_1968,5102,10785,0
spot_1969,6249,3163,0
spot_1970,3958,2835,2
spot_1971,8315,5708,0
spot_1972,4682,2968,2
spot_1973,3979,5603,4
spot_1974,2901,6372,0
spot_1975,5048,3588,2
spot_1976,4074,2211,2
spot_1977,11237,9839,3
spot_1978,10496,7491,3
spot_1979,4081,3180,2
spot_1980,10228,3894,1
spot_1981,6773,8835,5
spot_1982,9143,3695,1
spot_1983,9412,7430,3
spot_1984,4588,6498,4
spot_1985,7632,10835,5
spot_1986,7475,6061,0
spot_1987,4479,7952,0
spot_1988,10244,5971,1
spot_1989,11346,8384,3
spot_1990,7484,7307,4
spot_1991,7341,4332,0
spot_1992,2780,6304,0
spot_1993,7847,7511,4
spot_1994,3722,3529,2
spot_1995,10109,4103,1
spot_1996,8472,10483,5
spot_1997,8342,9169,5
spot_1998,10598,5068,1
spot_1999,10514,9844,0
spot_2000,6021,4965,2
spot_2001,9872,4520,1
spot_2002,6543,10220,4
spot_2003,8588,9859,5
spot_2004,11602,10320,3
spot_2005,9779,8189,3
spot_2006,4362,8438,0
spot_2007,8048,2250,1
spot_2008,11082,5341,1
spot_2009,10488,6384,3
spot_2010,8419,3562,3
spot_2011,4974,9748,0
spot_2012,9533,7499,3
spot_2013,7966,7303,4
spot_2014,4006,9202,0
spot_2015,10480,5277,1
spot_2016,5164,3102,2
spot_2017,5816,9672,4
spot_2018,10370,6731,3
spot_2019,6744,4959,4
spot_2020,4225,6293,4
spot_2021,5219,10300,0
spot_2022,4845,8572,0
spot_2023,6869,5581,4
spot_2024,11601,10182,3
spot_2025,10158,10470,0
spot_2026,9273,5009,1
spot_2027,6983,4680,0
spot_2028,11935,6650,1
spot_2029,7960,6472,0
spot_2030,9993,4588,1
spot_2031,5804,8011,4
spot_2032,9975,2235,6
spot_2033,7103,4610,0
spot_2034,6291,8700,5
spot_2035,9667,9228,4
spot_2036,8669,4668,3
spot_2037,7965,7164,4
spot_2038,3405,9275,0
spot_2039,4017,10586,3
spot_2040,6018,4549,2
spot_2041,5935,9464,4
spot_2042,5172,4071,2
spot_2043,9634,4937,1
spot_2044,9546,9159,4
spot_2045,10823,2990,6
spot_2046,6410,8491,5
spot_2047,3269,7269,0
spot_2048,7217,3848,0
spot_2049,10948,3474,6
spot_2050,6873,6135,4
spot_2051,4116,7747,0
spot_2052,9024,3904,1
spot_2053,6170,8631,4
spot_2054,9876,5074,1
spot_2055,6375,3924,0
spot_2056,5913,6557,2
spot_2057,3883,8857,0
spot_2058,3485,3946,4
spot_2059,6657,9320,5
spot_2060,7725,7305,4
spot_2061,6758,6758,2
spot_2062,9795,10265,0
spot_2063,11920,4712,6
spot_2064,5452,9191,4
spot_2065,8354,10830,5
