,X_coord,Y_coord,ground_truth_cluster,initial_pred_seed_141,refined_pred_seed_141,initial_pred_seed_549,refined_pred_seed_549,initial_pred_seed_75,refined_pred_seed_75,initial_pred_seed_492,refined_pred_seed_492,initial_pred_seed_676,refined_pred_seed_676,initial_pred_seed_179,refined_pred_seed_179,initial_pred_seed_587,refined_pred_seed_587,initial_pred_seed_592,refined_pred_seed_592,initial_pred_seed_601,refined_pred_seed_601,initial_pred_seed_916,refined_pred_seed_916,initial_pred_seed_518,refined_pred_seed_518,initial_pred_seed_339,refined_pred_seed_339,initial_pred_seed_921,refined_pred_seed_921,initial_pred_seed_423,refined_pred_seed_423,initial_pred_seed_330,refined_pred_seed_330,initial_pred_seed_388,refined_pred_seed_388,initial_pred_seed_273,refined_pred_seed_273,initial_pred_seed_286,refined_pred_seed_286,initial_pred_seed_61,refined_pred_seed_61,initial_pred_seed_807,refined_pred_seed_807,initial_pred_seed_283,refined_pred_seed_283,initial_pred_seed_127,refined_pred_seed_127,initial_pred_seed_165,refined_pred_seed_165,initial_pred_seed_952,refined_pred_seed_952,initial_pred_seed_311,refined_pred_seed_311,initial_pred_seed_597,refined_pred_seed_597,initial_pred_seed_473,refined_pred_seed_473,initial_pred_seed_594,refined_pred_seed_594,initial_pred_seed_605,refined_pred_seed_605,initial_pred_seed_101,refined_pred_seed_101
17,865.39087384767,102.910030132678,1,10,10,1,1,2,2,6,6,2,2,0,0,0,0,1,4,3,3,3,3,1,1,6,6,5,5,6,6,5,5,1,1,2,2,4,4,8,8,6,6,2,2,1,1,6,6,5,5,6,6,0,0,4,4,0,0,5,5,1,1
18,884.664227269456,102.910030132678,1,0,0,0,1,2,2,0,0,8,3,1,1,4,0,4,4,6,6,2,2,8,8,3,3,5,5,6,6,0,0,2,1,4,4,1,1,3,3,5,5,2,2,3,3,3,3,6,6,8,8,3,3,6,6,3,3,10,10,0,0
19,903.937580691241,102.910030132678,1,1,1,1,1,2,2,3,3,3,3,0,0,0,0,0,0,11,11,4,4,6,6,5,5,0,6,0,3,8,8,1,1,1,1,9,9,7,1,9,9,4,4,7,7,7,7,0,0,4,7,0,0,0,0,1,1,1,1,2,2
20,479.92380541196,122.183383554464,6,8,8,5,5,9,9,4,4,8,8,6,6,2,2,3,3,0,0,6,6,2,2,4,4,1,1,2,1,1,1,6,6,0,0,5,5,5,5,0,0,5,5,9,9,8,0,4,4,9,9,6,6,5,5,5,5,3,3,5,5
21,499.197158833745,122.183383554464,6,10,10,5,5,9,9,5,5,8,8,6,6,2,2,3,3,0,0,6,6,2,2,4,4,1,1,1,1,1,1,6,6,0,0,5,5,5,5,0,0,5,5,9,9,0,0,4,4,9,9,6,6,5,5,5,5,3,3,5,5
22,518.470512255531,122.183383554464,6,10,10,8,5,3,3,5,5,8,8,3,3,2,2,8,8,0,0,3,3,5,5,2,4,7,7,1,1,2,2,6,6,1,1,5,5,5,5,2,2,5,5,1,1,0,0,4,4,4,4,7,7,4,5,0,5,5,5,2,2
23,537.743865677316,122.183383554464,6,1,1,1,1,2,2,5,5,3,3,3,3,0,0,8,8,10,10,3,3,5,5,4,4,7,7,0,0,1,1,4,4,1,1,4,5,5,5,2,2,4,4,7,1,0,0,5,4,4,4,7,7,0,0,1,1,8,8,2,2
24,557.017219099102,122.183383554464,6,8,8,5,5,3,3,4,4,2,2,6,3,2,2,8,8,11,11,6,3,2,5,4,4,1,1,1,1,1,1,4,4,0,0,5,5,7,7,0,0,4,4,1,1,0,0,4,4,9,9,6,7,5,5,5,1,2,8,5,2
25,576.290572520888,122.183383554464,6,10,10,1,1,2,2,5,5,3,3,3,3,0,0,0,0,2,2,3,3,5,5,5,5,1,1,6,6,1,1,1,1,10,10,4,4,7,7,9,9,4,4,1,1,6,6,5,5,7,7,7,7,4,4,1,1,8,8,2,2
26,595.563925942673,122.183383554464,6,7,7,0,0,1,2,2,2,3,3,1,1,6,0,1,1,0,0,5,5,4,4,1,1,6,6,3,3,3,3,1,1,6,6,7,7,1,1,4,4,2,2,3,3,6,6,0,0,1,1,3,3,3,3,4,1,5,5,1,2
27,614.837279364459,122.183383554464,4,0,0,0,0,3,3,7,2,0,0,2,1,0,0,1,1,6,6,2,2,4,4,3,3,5,5,6,6,0,0,2,1,8,8,1,1,2,1,4,4,1,1,7,7,3,3,6,6,1,1,2,2,6,6,3,3,4,4,0,0
28,634.110632786244,122.183383554464,4,10,10,1,1,2,2,2,2,3,3,3,2,0,0,2,2,3,3,3,3,1,1,6,6,1,5,6,6,2,2,1,2,2,2,4,4,1,1,7,7,4,4,0,0,6,3,5,6,7,7,0,0,4,4,0,0,8,8,1,0
29,653.38398620803,122.183383554464,4,6,6,0,0,2,2,7,7,8,8,2,2,0,0,1,1,0,0,5,5,4,4,1,1,5,5,6,6,3,3,2,2,6,6,4,4,2,2,7,7,2,2,7,7,3,3,6,6,6,6,0,0,6,4,0,0,10,10,0,0
30,788.297460160528,122.183383554464,4,5,0,4,3,0,4,3,0,6,1,4,5,1,1,7,7,1,1,0,0,7,3,6,3,4,4,5,5,4,0,3,3,9,3,2,8,0,3,1,8,3,6,6,6,5,9,2,3,2,1,4,4,10,2,2,3,0,0,3,0
31,807.570813582314,122.183383554464,4,0,0,3,3,4,4,0,0,1,1,5,5,5,5,9,9,0,6,1,2,3,3,3,3,2,2,4,4,0,0,5,2,3,3,8,8,3,3,8,8,6,6,8,8,9,9,3,3,1,1,3,3,2,2,3,3,11,4,0,0
32,826.844167004099,122.183383554464,4,0,0,0,3,2,2,0,0,0,0,1,1,0,0,9,9,6,6,2,2,3,3,3,3,5,5,6,6,0,0,2,2,3,3,1,8,3,3,5,8,1,6,5,5,3,9,6,3,8,8,2,2,6,2,3,3,4,4,0,0
33,846.117520425885,122.183383554464,1,7,7,3,3,0,0,9,0,4,4,5,5,1,1,9,9,2,6,1,1,3,3,1,3,6,6,9,9,3,0,5,2,3,3,8,8,1,3,8,8,6,6,2,2,9,9,3,3,1,8,8,8,2,2,6,6,11,11,7,0
34,865.39087384767,122.183383554464,1,6,6,8,8,3,3,0,0,8,8,2,2,0,0,4,4,6,6,9,9,8,8,3,3,5,5,2,2,0,0,2,2,2,2,1,1,3,3,7,7,2,2,1,1,3,3,5,5,8,8,0,0,4,4,0,0,10,10,0,0
35,884.664227269456,122.183383554464,1,7,7,2,2,4,4,6,6,3,3,1,1,5,5,1,1,2,2,1,1,4,4,1,1,6,6,3,3,3,3,5,5,8,8,0,0,1,1,4,4,6,2,4,4,1,1,8,8,7,7,3,3,9,9,4,4,6,6,4,4
36,903.937580691241,122.183383554464,1,9,9,1,1,2,2,2,2,3,3,0,0,0,0,2,2,2,2,3,3,6,6,6,6,6,6,3,3,2,2,1,1,2,2,4,4,1,1,9,9,2,2,7,7,6,6,0,0,7,7,0,0,0,0,1,1,8,8,1,1
37,923.210934113027,122.183383554464,1,9,9,2,2,6,6,2,2,4,4,0,0,4,4,1,1,11,11,4,4,1,1,6,6,6,6,3,3,2,2,3,3,6,6,10,10,1,1,7,7,0,0,3,3,1,1,0,0,7,7,0,0,3,3,1,1,1,1,1,1
38,460.650451990174,141.456736976249,6,7,7,2,2,6,6,6,6,3,3,1,1,4,4,4,4,10,10,5,5,4,4,1,1,6,6,3,3,3,3,5,5,8,8,7,7,1,1,4,4,2,2,5,5,1,1,0,0,1,1,3,3,3,3,3,3,11,11,0,0
39,479.92380541196,141.456736976249,6,10,10,8,8,3,3,5,5,8,8,3,3,2,2,0,0,0,0,3,3,5,5,2,2,1,1,1,1,2,2,1,1,10,10,4,4,5,5,2,2,4,4,1,1,0,0,5,5,7,7,7,7,4,4,0,0,8,8,1,1
40,499.197158833745,141.456736976249,6,10,10,1,1,3,3,2,2,2,8,3,3,0,0,2,2,11,11,4,4,5,5,5,5,5,1,6,6,1,1,1,1,10,10,4,4,7,7,6,6,4,4,1,1,6,6,5,5,9,9,7,7,4,4,5,5,8,8,1,1
41,518.470512255531,141.456736976249,6,4,10,5,5,9,3,4,5,8,8,6,3,2,2,3,8,10,10,6,3,2,5,4,4,7,7,1,1,9,1,6,6,0,0,5,5,4,5,0,2,5,5,1,1,0,0,4,4,5,5,6,7,5,5,5,5,3,8,5,2
42,537.743865677316,141.456736976249,6,10,10,8,8,3,3,5,5,8,8,3,3,2,2,8,8,0,0,3,3,5,5,4,4,1,7,1,1,1,1,6,6,10,1,5,5,5,5,2,2,5,5,1,1,0,0,4,4,7,4,7,7,5,5,0,0,8,8,2,2
43,557.017219099102,141.456736976249,6,1,1,8,8,3,3,4,4,8,8,3,3,2,2,3,3,0,0,3,3,5,5,4,4,7,7,1,1,1,1,6,6,1,1,5,5,5,5,2,2,5,5,0,1,0,0,4,4,4,7,7,7,5,5,1,1,8,8,2,2
44,576.290572520888,141.456736976249,6,9,9,1,1,3,3,5,5,8,8,3,3,0,0,0,0,0,0,5,5,6,6,2,2,7,7,1,1,2,2,1,1,2,2,4,4,9,9,9,9,4,4,7,7,0,0,5,5,7,7,0,0,4,4,1,1,5,5,4,2
45,595.563925942673,141.456736976249,6,9,9,1,1,2,2,5,5,3,3,0,0,0,0,0,0,10,10,3,3,6,6,2,2,7,7,0,0,8,8,1,1,2,2,4,4,5,5,9,9,4,4,7,7,11,11,5,5,4,4,0,0,0,0,1,1,8,8,2,2
46,614.837279364459,141.456736976249,4,5,5,2,2,1,1,2,2,1,1,1,1,6,6,2,2,10,10,5,5,7,7,2,2,0,0,0,0,2,2,1,1,6,6,7,7,5,5,3,3,2,2,4,4,11,11,0,0,3,3,2,2,9,9,4,4,5,5,4,4
47,634.110632786244,141.456736976249,4,0,0,8,8,3,3,0,0,0,0,2,2,2,2,4,4,6,6,2,2,8,8,3,3,5,5,2,2,0,0,2,2,4,4,1,1,3,3,5,5,1,1,1,1,3,3,6,6,8,8,0,0,4,4,0,0,4,4,0,0
48,653.38398620803,141.456736976249,4,6,6,1,1,3,3,7,7,0,0,2,2,0,0,1,1,6,6,2,2,1,1,2,2,1,5,6,6,0,0,2,2,6,6,1,1,2,2,7,7,1,1,0,0,3,3,5,5,1,1,0,0,4,4,0,0,10,10,0,0
49,672.657339629815,141.456736976249,4,1,1,1,1,2,2,4,4,3,3,3,2,0,0,3,3,2,2,4,4,5,5,4,4,0,0,0,0,9,9,4,2,1,1,9,9,4,4,2,2,4,4,7,7,0,3,5,5,2,2,7,7,0,0,1,1,8,8,2,0
50,769.024106738743,141.456736976249,4,9,9,1,1,3,3,5,5,8,1,3,3,0,0,0,0,10,10,3,3,6,6,2,2,1,1,1,1,2,2,1,1,1,1,4,4,5,5,9,9,4,4,0,0,0,0,5,5,7,7,7,7,4,4,1,1,8,8,2,2
51,788.297460160528,141.456736976249,4,7,7,3,3,4,4,9,9,1,1,5,5,1,1,4,4,10,10,1,1,3,3,3,3,6,6,9,9,3,3,5,5,3,3,8,8,1,1,8,8,6,6,6,6,9,9,3,3,1,1,8,8,2,2,3,3,11,11,7,7
52,807.570813582314,141.456736976249,4,0,0,3,3,4,4,0,0,1,1,5,5,5,5,9,9,6,6,2,1,3,3,3,3,2,2,4,4,0,0,2,2,3,3,8,8,3,3,8,8,6,6,2,2,9,9,3,3,1,1,1,1,2,2,6,6,4,11,0,0
53,826.844167004099,141.456736976249,4,7,7,3,3,1,1,2,2,1,1,1,1,6,6,2,9,6,6,5,5,4,3,2,2,0,0,0,0,3,3,1,1,8,3,7,7,9,9,1,1,2,2,6,6,11,11,0,0,3,3,2,2,9,9,3,3,10,10,7,7
54,884.664227269456,141.456736976249,1,5,5,2,2,4,4,6,6,4,4,1,1,5,5,1,1,11,11,1,1,4,4,6,6,6,6,9,3,2,2,3,3,8,8,0,0,1,1,4,4,0,0,4,4,1,1,8,8,4,4,3,3,9,9,4,4,6,6,4,4
55,903.937580691241,141.456736976249,1,0,0,3,3,0,0,0,0,1,1,5,5,1,1,9,9,10,10,1,1,3,3,3,6,2,2,4,4,0,2,5,3,3,3,8,8,8,8,8,8,6,0,6,6,9,9,3,3,1,1,8,8,2,2,3,3,11,11,0,0
56,923.210934113027,141.456736976249,1,9,9,2,2,4,6,6,6,4,4,1,0,5,5,1,1,12,12,4,4,4,4,6,6,6,6,9,9,2,2,3,3,6,6,0,10,6,6,4,4,0,0,5,5,1,1,8,8,7,7,3,0,3,3,4,4,1,1,1,1
57,942.484287534812,141.456736976249,1,9,9,2,2,6,6,2,2,4,4,0,0,5,5,1,1,8,8,4,4,7,7,6,6,6,6,9,9,2,2,3,3,6,6,10,10,7,7,4,4,0,0,5,5,1,1,8,8,4,4,0,0,3,3,4,4,1,1,4,4
58,441.377098568389,160.730090398035,10,1,1,2,2,5,5,8,9,6,6,4,4,1,1,6,9,7,7,0,0,1,1,0,1,8,8,8,8,4,3,3,7,2,2,2,2,0,6,7,7,3,3,3,3,5,4,8,8,4,4,0,0,3,3,1,1,0,0,2,2
59,460.650451990174,160.730090398035,10,2,2,7,7,7,7,9,9,9,9,5,5,3,3,9,9,5,5,1,1,3,3,1,1,8,8,7,7,3,3,7,7,3,3,6,6,6,6,8,8,8,8,2,2,4,4,7,7,3,3,1,1,7,7,6,6,7,7,7,7
60,479.92380541196,160.730090398035,10,7,7,2,2,4,4,6,6,4,4,1,1,5,5,4,4,8,8,1,1,4,4,1,1,2,2,9,9,3,3,5,5,8,8,0,0,8,8,4,4,3,3,5,5,1,1,8,8,7,7,3,3,3,3,4,4,6,6,1,1
61,499.197158833745,160.730090398035,6,9,9,1,1,2,2,2,2,3,3,3,3,0,0,0,0,3,3,3,3,6,6,6,6,1,1,6,6,2,2,1,1,1,1,4,4,1,1,9,9,4,4,0,1,6,6,5,5,7,7,7,7,4,4,1,1,8,8,1,1
62,614.837279364459,160.730090398035,4,9,9,2,2,2,2,3,3,3,3,0,0,6,6,0,0,2,2,3,3,6,6,6,6,0,0,0,0,8,8,1,1,7,7,10,10,7,7,3,3,2,2,3,3,7,7,0,0,4,4,0,0,0,0,4,4,1,1,4,4
63,634.110632786244,160.730090398035,4,0,0,8,8,9,9,0,0,0,0,2,2,2,2,9,9,6,6,2,2,8,8,3,3,5,5,2,2,0,0,2,2,4,4,1,1,3,3,5,5,1,1,9,9,3,3,6,6,8,8,7,7,4,4,0,0,4,4,0,0
64,653.38398620803,160.730090398035,4,0,0,0,0,2,2,0,0,0,0,2,2,0,0,9,9,6,6,2,2,3,3,3,3,5,5,2,2,0,0,2,2,3,3,1,1,3,3,5,5,1,1,5,5,3,3,6,6,8,8,2,2,6,4,3,0,4,4,0,0
65,672.657339629815,160.730090398035,4,5,5,0,0,2,2,5,5,1,0,0,0,0,0,0,0,0,6,5,5,6,6,2,2,7,7,0,0,2,2,1,1,7,7,7,7,5,5,3,3,2,1,5,5,11,3,0,0,3,3,2,2,0,0,4,4,5,5,4,4
66,769.024106738743,160.730090398035,4,5,5,2,2,1,1,5,5,1,1,0,0,6,6,0,0,10,10,5,5,6,6,2,2,0,0,0,0,8,8,1,1,7,7,7,7,5,5,3,3,2,2,4,4,11,11,0,0,2,2,2,2,0,0,4,4,5,5,4,4
67,788.297460160528,160.730090398035,4,0,0,3,3,0,0,0,0,1,1,5,5,5,5,9,9,6,6,2,2,3,3,3,3,2,2,4,4,0,0,2,2,3,3,8,8,3,3,8,8,6,6,2,2,9,9,3,3,8,8,1,1,2,2,6,6,4,4,0,0
68,807.570813582314,160.730090398035,4,2,2,7,3,7,4,6,6,9,1,5,5,3,5,4,4,2,2,1,1,3,3,1,3,4,4,5,5,3,3,7,7,3,3,6,8,1,1,11,8,3,6,10,2,4,9,7,3,3,3,1,1,7,2,6,6,11,11,7,7
69,903.937580691241,160.730090398035,1,1,1,1,2,8,8,3,3,6,6,0,0,4,4,2,1,1,1,8,8,5,5,5,5,2,2,3,9,1,1,3,3,10,10,9,9,0,0,6,6,0,0,1,1,7,1,1,8,9,9,5,5,4,4,7,7,2,2,5,5
70,923.210934113027,160.730090398035,1,9,9,2,2,6,6,3,3,6,6,0,0,4,4,1,1,1,1,4,4,1,1,0,0,6,6,9,9,8,8,3,3,2,2,10,10,6,6,7,7,0,0,7,7,1,1,8,8,4,4,0,3,3,3,1,1,1,1,2,2
71,942.484287534812,160.730090398035,1,6,6,2,2,0,0,9,9,6,6,7,7,1,1,9,9,1,1,8,8,8,8,1,1,2,2,4,4,3,3,5,5,4,4,0,0,8,8,5,5,8,8,3,3,4,4,3,3,6,6,3,0,2,2,4,4,7,7,0,0
72,961.757640956598,160.730090398035,1,6,6,1,1,2,2,2,2,8,8,0,0,0,0,2,2,10,10,3,3,1,1,6,6,1,1,6,6,5,5,1,1,2,2,4,4,1,1,7,7,2,2,0,0,6,6,5,5,7,7,0,0,4,4,0,0,5,5,1,1
73,422.103745146603,180.00344381982,10,7,7,2,2,0,0,9,9,6,6,7,7,1,1,9,9,1,1,8,8,8,8,1,1,2,2,8,8,3,3,7,7,4,4,0,0,6,6,5,5,3,3,5,5,4,4,3,3,7,7,3,3,2,2,4,4,1,1,1,1
74,441.377098568389,180.00344381982,10,2,2,7,7,7,7,9,9,9,9,7,7,3,3,9,9,5,5,1,1,3,3,1,1,8,8,8,8,3,3,7,7,3,3,6,6,6,6,8,8,8,8,2,2,4,4,7,7,3,3,8,8,7,7,2,2,7,7,7,7
75,460.650451990174,180.00344381982,10,2,2,7,7,7,7,9,9,9,9,5,5,3,3,9,9,8,5,1,1,3,3,1,1,8,8,8,8,3,3,7,7,3,3,6,6,6,6,8,8,8,8,2,2,4,4,7,7,3,3,1,1,7,7,6,6,7,7,7,7
76,479.92380541196,180.00344381982,10,5,5,4,4,0,0,3,3,6,6,4,4,1,1,6,6,5,5,4,4,7,7,6,6,4,4,8,8,8,8,3,3,8,8,2,2,7,7,1,1,3,3,6,6,5,5,2,2,2,2,4,4,10,10,2,2,1,1,4,4
77,634.110632786244,180.00344381982,4,0,0,0,0,3,3,0,0,0,0,2,2,0,0,9,9,6,6,2,2,8,8,3,3,5,5,2,2,0,0,2,2,4,4,1,1,3,3,5,5,1,1,0,0,3,3,6,6,8,8,2,2,6,4,3,0,4,4,0,0
78,653.38398620803,180.00344381982,4,6,6,8,8,3,3,7,7,0,0,2,2,2,0,2,2,6,6,2,2,1,1,2,2,5,5,2,2,5,5,2,2,2,2,1,1,2,2,7,7,1,1,1,1,3,3,5,5,6,6,7,7,4,4,0,0,10,10,1,1
79,672.657339629815,180.00344381982,4,6,6,1,1,3,3,2,2,0,0,2,2,0,0,0,0,6,6,9,9,7,7,2,2,1,1,1,1,5,5,1,1,7,7,4,4,9,9,9,9,1,1,7,7,3,3,5,5,7,7,0,0,4,4,4,4,10,10,4,4
80,691.930693051601,180.00344381982,4,0,0,0,0,1,1,7,7,0,0,1,1,6,0,4,4,6,6,2,2,3,3,3,3,1,1,6,6,0,0,2,1,8,8,1,1,2,2,4,4,1,1,4,4,3,3,6,6,1,1,2,2,3,3,3,3,4,4,0,0
81,749.750753316957,180.00344381982,4,5,5,3,3,4,4,2,2,1,1,1,0,5,5,1,1,2,2,5,5,4,4,1,1,0,0,9,9,3,3,3,3,5,5,0,0,1,1,1,1,6,6,6,6,1,1,8,8,3,3,8,8,10,10,3,3,6,6,4,4
82,769.024106738743,180.00344381982,4,3,5,4,4,4,4,3,3,9,1,4,4,5,5,7,7,2,2,4,5,0,0,2,2,4,0,10,10,8,8,3,3,5,5,2,2,7,7,10,10,0,0,2,2,5,5,2,2,0,0,8,8,1,10,2,2,6,6,3,4
83,788.297460160528,180.00344381982,4,5,5,3,3,4,4,3,3,1,1,1,1,5,5,7,7,2,2,5,5,0,0,2,2,0,4,10,10,2,2,3,3,5,5,0,0,5,5,1,1,6,6,2,2,7,7,8,8,3,3,8,8,10,10,2,2,6,6,4,4
84,923.210934113027,180.00344381982,1,9,9,4,4,0,0,9,9,7,7,7,7,1,1,9,9,9,9,0,0,8,8,0,0,2,2,8,8,2,2,7,7,4,4,2,2,6,6,5,5,8,8,5,5,4,4,2,2,7,7,3,3,2,2,1,1,0,0,1,1
85,942.484287534812,180.00344381982,1,2,2,7,7,7,7,8,8,5,5,7,7,3,1,4,4,7,7,0,0,4,4,0,0,8,8,7,7,8,8,7,7,3,3,6,6,0,0,8,8,8,8,2,2,2,2,7,7,2,2,1,1,7,7,2,2,0,0,4,4
86,961.757640956598,180.00344381982,1,9,9,1,1,2,2,2,2,3,3,0,0,4,4,1,1,2,2,3,3,1,1,6,6,6,6,3,3,2,2,1,1,2,2,10,10,1,1,7,7,2,2,7,7,6,6,0,0,7,7,0,0,0,0,1,1,1,1,1,1
87,422.103745146603,199.276797241606,10,0,0,0,0,6,6,0,0,8,8,1,1,4,4,9,9,0,0,2,2,8,8,3,3,5,5,6,6,0,0,2,2,4,4,1,1,3,3,5,5,6,6,7,7,9,9,6,6,8,8,3,3,6,6,0,0,11,11,0,0
88,441.377098568389,199.276797241606,10,0,0,8,8,2,2,0,0,0,0,2,2,0,0,9,9,6,6,2,2,8,8,3,3,5,5,2,2,0,0,2,2,4,4,1,1,3,3,5,5,1,1,1,1,3,3,6,6,8,8,0,0,6,6,0,0,4,4,0,0
89,460.650451990174,199.276797241606,10,5,5,2,2,4,4,3,3,6,6,4,4,5,5,7,9,5,5,4,4,7,7,6,6,4,4,10,10,8,8,3,3,7,7,2,2,7,7,3,3,0,0,4,4,5,5,8,8,2,2,4,4,10,10,4,4,1,1,4,4
90,557.017219099102,199.276797241606,10,10,10,1,1,2,2,2,2,2,2,3,3,0,0,2,2,11,11,4,4,1,1,6,6,5,5,6,6,2,2,1,1,10,10,4,4,6,6,6,6,4,4,1,1,6,6,5,5,6,6,7,7,4,4,5,5,8,8,1,1
