"cell_id","x_centroid","y_centroid","Annotation_Type"
"aaaadfln-1",1185.39711303711,3340.69942626953,"Granuloma"
"aaaadflo-1",1189.36862182617,3328.39849853516,"Granuloma"
"aaaadflp-1",1187.59370727539,3358.19705810547,"Granuloma"
"aaaadfma-1",1190.57856445312,3296.53740234375,"Granuloma"
"aaaadfmb-1",1198.91005859375,3351.18455810547,"Granuloma"
"aaaadfmc-1",1199.54703979492,3365.44862060547,"Granuloma"
"aaaadfmd-1",1204.68532714844,3292.49035644531,"Granuloma"
"aaaadfme-1",1205.57714233398,3314.47559814453,NA
"aaaadfmf-1",1205.75996704102,3335.63968505859,"Granuloma"
"aaaadfmg-1",1213.89514770508,3350.68028564453,"Granuloma"
"aaaadfmh-1",1216.99009399414,3366.16435546875,"Granuloma"
"aaaadfmi-1",1218.57377929688,3287.07181396484,"Granuloma"
"aaaadfmj-1",1226.07934570312,3311.32233886719,"Granuloma"
"aaaadfmk-1",1236.85490112305,3356.35656738281,"Granuloma"
"aaaadfml-1",1244.75714111328,3291.7578125,"Granuloma"
"aaaadfmm-1",1243.70449829102,3333.30654296875,"Granuloma"
"aaaadfmn-1",1257.95849609375,3314.91221923828,"Granuloma"
"aaaadfmo-1",1247.10688476562,3284.05240478516,"Granuloma"
"aaaadfmp-1",1234.39444580078,3291.77337646484,"Granuloma"
"aaaadfna-1",1254.46625366211,3290.27923583984,"Granuloma"
"aaaadfnb-1",1261.61322631836,3292.92614746094,"Granuloma"
"aaaadfnc-1",1248.96708984375,3303.38720703125,"Granuloma"
"aaaadfnd-1",1238.85549316406,3315.36627197266,NA
"aaaadfne-1",1213.61468505859,3325.01032714844,"Granuloma"
"aaaadfnf-1",1264.23181152344,3325.16326904297,"Granuloma"
"aaaadfng-1",1249.76520996094,3331.65780029297,"Granuloma"
"aaaadfnh-1",1223.52000732422,3339.76579589844,"Granuloma"
"aaaadfni-1",1243.3740234375,3339.99718017578,"Granuloma"
"aaaadfnj-1",1257.29121704102,3340.02934570312,"Granuloma"
"aaaadfnk-1",1236.40126342773,3342.78977050781,"Granuloma"
"aaaadfnl-1",1242.44724121094,3345.61805419922,"Granuloma"
"aaaadfnm-1",1231.28165283203,3348.15269775391,"Granuloma"
"aaaadfnn-1",1259.85802612305,3350.06851806641,"Granuloma"
"aaaadfno-1",1246.81656494141,3354.62543945312,"Granuloma"
"aaaadfnp-1",1226.52406005859,3359.92673339844,"Granuloma"
"aaaadfoa-1",1258.29654541016,3367.85563964844,"Granuloma"
"aaaadfob-1",1219.66968994141,3301.16322021484,"Granuloma"
"aaaadfoc-1",1253.58222045898,3326.24755859375,"Granuloma"
"aaaadfod-1",1228.29918212891,3327.71721191406,"Granuloma"
"aaaadfoe-1",1237.87579345703,3366.33431396484,"Granuloma"
"aaaadfof-1",1268.35543212891,3353.73186035156,"Granuloma"
"aaaadfog-1",1272.22733154297,3367.82119140625,"Granuloma"
"aaaadfoh-1",1271.59605712891,3332.1494140625,"Granuloma"
"aaaadfoi-1",1274.90256958008,3342.89456787109,"Granuloma"
"aaaadfoj-1",1279.13700561523,3350.89797363281,"Granuloma"
"aaaadfok-1",1281.01505737305,3325.10557861328,"Granuloma"
"aaaadfol-1",1283.50902709961,3319.28880615234,"Granuloma"
"aaaadfom-1",1284.05926513672,3332.01639404297,NA
"aaaadfon-1",1284.85634765625,3354.94854736328,"Granuloma"
"aaaadfoo-1",1289.43319091797,3336.09685058594,"Granuloma"
"aaaadfop-1",1290.55182495117,3362.11834716797,NA
"aaaadfpa-1",1294.40203857422,3346.94908447266,NA
"aaaadfpb-1",1298.71968994141,3333.84609375,NA
"aaaadfpc-1",1301.1408203125,3342.01364746094,NA
"aaaadfpd-1",1302.39361572266,3355.48581542969,NA
"aaaadfpe-1",1301.90999145508,3322.24450683594,NA
"aaaadfpf-1",1303.93081665039,3328.56658935547,NA
"aaaadfpg-1",1305.21007080078,3336.55526123047,NA
"aaaadfph-1",1308.78158569336,3349.24010009766,NA
"aaaadfpi-1",1308.68322143555,3360.09046630859,NA
"aaaadfpj-1",1310.55214233398,3327.36193847656,NA
"aaaadfpk-1",1308.80991210937,3341.71772460937,NA
"aaaadfpl-1",1313.5319152832,3346.01005859375,NA
"aaaadfpm-1",1313.71640014648,3333.37626953125,NA
"aaaadfpn-1",1317.37424316406,3340.04055175781,NA
"aaaadfpo-1",1313.88833007812,3316.81247558594,NA
"aaaadfpp-1",1317.1776184082,3323.75400390625,NA
"aaaadgaa-1",1315.37271728516,3364.77521972656,NA
"aaaadgab-1",1318.89588012695,3349.28720703125,NA
"aaaadgac-1",1316.69638061523,3372.29157714844,NA
"aaaadgad-1",1307.4298034668,3307.582421875,NA
"aaaadgae-1",1299.07952880859,3314.38553466797,"Granuloma"
"aaaadgaf-1",1290.41133422852,3310.33330078125,"Granuloma"
"aaaadgag-1",1269.28335571289,3307.35622558594,"Granuloma"
"aaaadgah-1",1279.33207397461,3311.128515625,"Granuloma"
"aaaadgai-1",1307.78372802734,3294.54562988281,NA
"aaaadgaj-1",1287.43861694336,3296.47390136719,"Granuloma"
"aaaadgak-1",1270.73547363281,3295.17877197266,"Granuloma"
"aaaadgal-1",1313.93336181641,3282.82534179687,NA
"aaaadgam-1",1283.97158813477,3285.47183837891,"Granuloma"
"aaaadgan-1",1298.72550048828,3275.61362304688,NA
"aaaadgao-1",1275.21997070312,3274.93171386719,"Granuloma"
"aaaadgap-1",1269.16828613281,3280.43035888672,"Granuloma"
"aaaadgba-1",1281.81328125,3266.26943359375,"Granuloma"
"aaaadgbb-1",1288.17873535156,3273.52867431641,"Granuloma"
"aaaadgbc-1",1316.54551391602,3268.02816162109,NA
"aaaadgbd-1",1321.99425048828,3330.21948242188,NA
"aaaadgbe-1",1322.1686706543,3357.02478027344,NA
"aaaadgbf-1",1320.73533325195,3300.65251464844,NA
"aaaadgbg-1",1143.05503540039,3224.65574951172,NA
"aaaadgbh-1",1258.38131713867,3231.00895996094,NA
"aaaadgbi-1",1228.59780273437,3229.25438232422,NA
"aaaadgbj-1",1169.13961791992,3224.80806884766,NA
"aaaadgbk-1",1239.32396850586,3230.90146484375,NA
"aaaadgbl-1",1124.54356689453,3230.36938476562,NA
"aaaadgbm-1",1188.45667724609,3233.05427246094,NA
"aaaadgbn-1",1157.0628112793,3232.02082519531,NA
"aaaadgbo-1",1121.34776611328,3238.78803710937,NA
"aaaadgbp-1",1138.98651123047,3238.98642578125,NA
"aaaadgca-1",1220.63175048828,3243.93120117187,"Granuloma"
"aaaadgcb-1",1233.25775756836,3241.05809326172,"Granuloma"
"aaaadgcc-1",1143.81362304687,3245.59301757812,"Granuloma"
"aaaadgcd-1",1162.36701049805,3243.57260742188,"Granuloma"
"aaaadgce-1",1181.92437744141,3243.80129394531,NA
"aaaadgcf-1",1172.31881713867,3244.19993896484,"Granuloma"
"aaaadgcg-1",1196.81774291992,3244.26157226563,NA
"aaaadgch-1",1247.68306274414,3246.38470458984,"Granuloma"
"aaaadgci-1",1135.47974243164,3250.05364990234,"Granuloma"
"aaaadgcj-1",1152.35543823242,3248.92598876953,"Granuloma"
"aaaadgck-1",1116.16953125,3249.36343994141,"Granuloma"
"aaaadgcl-1",1127.95653686523,3256.54278564453,"Granuloma"
"aaaadgcm-1",1162.68524169922,3254.87889404297,"Granuloma"
"aaaadgcn-1",1174.22861938477,3259.31669921875,"Granuloma"
"aaaadgco-1",1184.39593505859,3256.06881103516,"Granuloma"
"aaaadgcp-1",1204.0681640625,3255.83721923828,"Granuloma"
"aaaadgda-1",1152.00006103516,3261.04429931641,NA
"aaaadgdb-1",1111.70329589844,3262.92525634766,"Granuloma"
"aaaadgdc-1",1139.95334472656,3260.94572753906,"Granuloma"
"aaaadgdd-1",1243.42932739258,3260.48648681641,"Granuloma"
"aaaadgde-1",1256.54746704102,3265.76225585937,"Granuloma"
"aaaadgdf-1",1163.90888061523,3267.22817382812,"Granuloma"
"aaaadgdg-1",1220.1653503418,3263.26455078125,"Granuloma"
"aaaadgdh-1",1189.36592407227,3274.62728271484,"Granuloma"
"aaaadgdi-1",1231.32647705078,3267.60834960937,"Granuloma"
"aaaadgdj-1",1206.32867431641,3272.47530517578,"Granuloma"
"aaaadgdk-1",1135.91615600586,3272.61226806641,"Granuloma"
"aaaadgdl-1",1241.58489379883,3273.290234375,"Granuloma"
"aaaadgdm-1",1156.21602783203,3270.61094970703,"Granuloma"
"aaaadgdn-1",1122.06090698242,3273.50252685547,"Granuloma"
"aaaadgdo-1",1150.51494750977,3272.70025634766,"Granuloma"
"aaaadgdp-1",1254.28311767578,3276.17205810547,"Granuloma"
"aaaadgea-1",1175.60779418945,3277.06231689453,"Granuloma"
"aaaadgeb-1",1218.22618408203,3277.2546875,"Granuloma"
"aaaadgec-1",1227.40819702148,3279.62995605469,"Granuloma"
"aaaadged-1",1145.23201904297,3277.8390625,"Granuloma"
"aaaadgee-1",1101.91491088867,3276.97681884766,"Granuloma"
"aaaadgef-1",1156.69664306641,3279.52412109375,"Granuloma"
"aaaadgeg-1",1263.70346679687,3257.67438964844,"Granuloma"
"aaaadgeh-1",1266.13746337891,3266.33521728516,"Granuloma"
"aaaadgei-1",1264.51974487305,3181.83865966797,"Fibrosis"
"aaaadgej-1",1265.39776000977,3119.21756591797,"Fibrosis"
"aaaadgek-1",1265.96076049805,3201.81013183594,"Fibrosis"
"aaaadgel-1",1268.33883056641,3130.46595458984,"Fibrosis"
"aaaadgem-1",1268.74837036133,3111.75163574219,"Fibrosis"
"aaaadgen-1",1273.67332763672,3151.27705078125,"Fibrosis"
"aaaadgeo-1",1268.68621826172,3247.28430175781,"Granuloma"
"aaaadgep-1",1276.84536743164,3193.53342285156,"Fibrosis"
"aaaadgfa-1",1279.15692749023,3130.68820800781,"Fibrosis"
"aaaadgfb-1",1280.28531494141,3230.97326660156,NA
"aaaadgfc-1",1281.69904174805,3167.96411132812,"Fibrosis"
"aaaadgfd-1",1280.34497680664,3215.84197998047,"Fibrosis"
"aaaadgfe-1",1281.62526855469,3250.01629638672,NA
"aaaadgff-1",1287.0165222168,3114.84450683594,"Fibrosis"
"aaaadgfg-1",1296.43375854492,3125.6791015625,"Fibrosis"
"aaaadgfh-1",1290.03001708984,3202.01101074219,"Fibrosis"
"aaaadgfi-1",1297.94719848633,3247.07947998047,NA
"aaaadgfj-1",1295.50407104492,3188.43736572266,"Fibrosis"
"aaaadgfk-1",1301.19342651367,3203.47340087891,"Fibrosis"
"aaaadgfl-1",1305.5830871582,3215.51202392578,"Fibrosis"
"aaaadgfm-1",1301.16613769531,3174.44224853516,"Fibrosis"
"aaaadgfn-1",1318.64862060547,3200.10141601563,"Fibrosis"
"aaaadgfo-1",1317.28677368164,3184.58020019531,"Fibrosis"
"aaaadgfp-1",1315.6044128418,3165.24415283203,"Fibrosis"
"aaaadgga-1",1316.04352416992,3246.24296875,NA
"aaaadggb-1",1325.45671386719,3181.15052490234,"Fibrosis"
"aaaadggc-1",1318.36919555664,3105.12180175781,"Fibrosis"
"aaaadggd-1",1328.39840698242,3248.48293457031,NA
"aaaadgge-1",1323.3042175293,3128.27371826172,"Fibrosis"
"aaaadggf-1",1330.60070800781,3169.98410644531,"Fibrosis"
"aaaadggg-1",1327.96012573242,3155.94105224609,NA
"aaaadggh-1",1336.88958740234,3260.08970947266,NA
"aaaadggi-1",1334.86730957031,3111.89233398438,"Fibrosis"
"aaaadggj-1",1337.2926940918,3233.49525146484,"Fibrosis"
"aaaadggk-1",1339.36280517578,3176.75318603516,"Fibrosis"
"aaaadggl-1",1337.45072021484,3142.46805419922,"Fibrosis"
"aaaadggm-1",1343.49690551758,3153.20241699219,"Fibrosis"
"aaaadggn-1",1354.67556762695,3156.89149169922,"Fibrosis"
"aaaadggo-1",1346.32166137695,3125.31303710937,"Fibrosis"
"aaaadggp-1",1355.99964599609,3136.14036865234,"Fibrosis"
"aaaadgha-1",1354.64246826172,3111.52958984375,"Fibrosis"
"aaaadghb-1",1348.89812011719,3189.69617919922,"Fibrosis"
"aaaadghc-1",1183.33021850586,3083.23616943359,"Granuloma"
"aaaadghd-1",1185.80208740234,3028.31052246094,"Granuloma"
"aaaadghe-1",1191.46654052734,3070.31766357422,"Granuloma"
"aaaadghf-1",1189.07384033203,3056.51844482422,"Granuloma"
"aaaadghg-1",1189.6248046875,3011.87746582031,"Granuloma"
"aaaadghh-1",1191.98980102539,3036.94416503906,"Granuloma"
"aaaadghi-1",1200.84009399414,3091.09659423828,"Granuloma"
"aaaadghj-1",1200.1236328125,3058.23089599609,"Granuloma"
"aaaadghk-1",1201.14411010742,3018.32509765625,NA
"aaaadghl-1",1199.04982299805,3047.09788818359,NA
"aaaadghm-1",1205.11188354492,3034.73366699219,NA
"aaaadghn-1",1216.51155395508,3035.04536132812,"Granuloma"
"aaaadgho-1",1210.76834716797,3061.87431640625,NA
"aaaadghp-1",1218.24921875,3023.78493652344,"Granuloma"
"aaaadgia-1",1220.72907714844,3014.98403320312,"Granuloma"
"aaaadgib-1",1221.06100463867,3080.46246337891,"Granuloma"
"aaaadgic-1",1219.67228393555,3089.91394042969,"Granuloma"
"aaaadgid-1",1227.10532226562,3046.51932373047,"Granuloma"
"aaaadgie-1",1224.61477661133,3062.94802246094,"Granuloma"
"aaaadgif-1",1229.09771728516,3074.85030517578,"Granuloma"
"aaaadgig-1",1235.45912475586,3021.24012451172,"Granuloma"
"aaaadgih-1",1237.19025268555,3073.83927001953,NA
"aaaadgii-1",1237.25022583008,3094.93757324219,"Granuloma"
"aaaadgij-1",1232.73086547852,3035.09495849609,NA
"aaaadgik-1",1239.85739746094,3041.70715332031,"Granuloma"
"aaaadgil-1",1238.75785522461,3062.66870117188,"Granuloma"
"aaaadgim-1",1245.07858886719,3075.78020019531,"Granuloma"
"aaaadgin-1",1247.4383972168,3029.98873291016,"Granuloma"
"aaaadgio-1",1253.81215209961,3048.31146240234,"Granuloma"
"aaaadgip-1",1256.04174194336,3063.73638916016,"Granuloma"
"aaaadgja-1",1257.45443115234,3030.32180175781,"Granuloma"
"aaaadgjb-1",1260.46564331055,3086.44981689453,NA
"aaaadgjc-1",1263.45299072266,3022.54895019531,NA
"aaaadgjd-1",1271.22978515625,3061.59748535156,"Granuloma"
"aaaadgje-1",1270.75819702148,3096.97354736328,"Fibrosis"
"aaaadgjf-1",1277.49334716797,3034.73159179687,"Granuloma"
"aaaadgjg-1",1288.86936035156,3033.30012207031,"Granuloma"
"aaaadgjh-1",1287.41713867187,3091.52076416016,NA
"aaaadgji-1",1298.61862792969,3028.97645263672,NA
"aaaadgjj-1",1296.20133666992,3016.78903808594,"Granuloma"
"aaaadgjk-1",1300.39841918945,3101.02951660156,"Fibrosis"
"aaaadgjl-1",1129.35428466797,2700.32548828125,"Fibrosis"
"aaaadgjm-1",1142.95054931641,2700.35080566406,"Fibrosis"
"aaaadgjn-1",1156.66146850586,2703.96724853516,"Fibrosis"
"aaaadgjo-1",1167.48392333984,2705.96815185547,"Fibrosis"
"aaaadgjp-1",1181.56101074219,2709.95667724609,"Fibrosis"
"aaaadgka-1",1148.24821166992,2710.63796386719,"Fibrosis"
"aaaadgkb-1",1132.38116455078,2711.69154052734,"Fibrosis"
"aaaadgkc-1",1139.72310180664,2715.72821044922,NA
"aaaadgkd-1",1153.56672973633,2715.43374023437,"Fibrosis"
"aaaadgke-1",1143.44537963867,2716.78656005859,"Fibrosis"
"aaaadgkf-1",1159.44596557617,2719.80472412109,"Fibrosis"
"aaaadgkg-1",1146.04767456055,2723.01318359375,"Fibrosis"
"aaaadgkh-1",1132.38645629883,2726.79211425781,"Fibrosis"
"aaaadgki-1",1201.72412719727,2723.65856933594,"Fibrosis"
"aaaadgkj-1",1172.53619384766,2724.35106201172,"Fibrosis"
"aaaadgkk-1",1165.22538452148,2736.29152832031,"Fibrosis"
"aaaadgkl-1",1188.58471679688,2731.62690429687,"Fibrosis"
"aaaadgkm-1",1145.58303833008,2734.24559326172,"Fibrosis"
"aaaadgkn-1",1179.2651184082,2742.74912109375,"Fibrosis"
"aaaadgko-1",1148.41588745117,2748.84396972656,"Fibrosis"
"aaaadgkp-1",1133.95914306641,2745.84967041016,"Fibrosis"
"aaaadgla-1",1194.55225219727,2749.00541992187,"Fibrosis"
"aaaadglb-1",1135.49208984375,2760.37188720703,"Fibrosis"
"aaaadglc-1",1181.16319580078,2757.87314453125,"Fibrosis"
"aaaadgld-1",1188.48240966797,2763.97214355469,"Fibrosis"
"aaaadgle-1",1196.14392700195,2767.47237548828,"Fibrosis"
"aaaadglf-1",1164.94378051758,2759.2560546875,"Fibrosis"
"aaaadglg-1",1174.1817199707,2770.14086914062,"Fibrosis"
"aaaadglh-1",1182.66345825195,2777.62921142578,"Fibrosis"
"aaaadgli-1",1156.74883422852,2776.06928710937,"Fibrosis"
"aaaadglj-1",1141.88462524414,2784.80689697266,"Fibrosis"
"aaaadglk-1",1192.85546875,2794.50096435547,"Fibrosis"
"aaaadgll-1",1179.90054321289,2791.10615234375,"Fibrosis"
"aaaadglm-1",1172.73582763672,2797.91943359375,"Fibrosis"
"aaaadgln-1",1171.15203857422,2807.42528076172,"Fibrosis"
"aaaadglo-1",1155.98619995117,2806.56428222656,"Fibrosis"
"aaaadglp-1",1152.81094360352,2813.11629638672,"Fibrosis"
"aaaadgma-1",1164.59047851562,2820.06799316406,"Fibrosis"
"aaaadgmb-1",1136.62753295898,2819.58364257812,"Fibrosis"
"aaaadgmc-1",1180.1087890625,2836.33959960938,"Fibrosis"
"aaaadgmd-1",1155.63383178711,2841.79819335938,"Fibrosis"
"aaaadgme-1",1165.59580688477,2833.27661132812,"Fibrosis"
"aaaadgmf-1",1163.14593505859,2826.65777587891,"Fibrosis"
"aaaadgmg-1",1133.29840087891,2840.8693359375,"Fibrosis"
"aaaadgmh-1",1147.77247314453,2829.26318359375,"Fibrosis"
"aaaadgmi-1",1174.28060302734,2853.62576904297,"Fibrosis"
"aaaadgmj-1",1155.98536987305,2851.38829345703,"Fibrosis"
"aaaadgmk-1",1144.26508178711,2848.28940429688,NA
"aaaadgml-1",1132.02858886719,2860.70093994141,"Fibrosis"
"aaaadgmm-1",1128.81888427734,2850.75909423828,"Fibrosis"
"aaaadgmn-1",1144.76717529297,2869.6033203125,"Fibrosis"
"aaaadgmo-1",1160.30727539062,2864.94637451172,NA
"aaaadgmp-1",1195.69153442383,2880.630078125,"Fibrosis"
"aaaadgna-1",1179.01651000977,2878.94688720703,"Fibrosis"
"aaaadgnb-1",1149.41436767578,2883.83542480469,"Fibrosis"
"aaaadgnc-1",1184.29072265625,2901.08590087891,"Fibrosis"
"aaaadgnd-1",1157.95701293945,2901.24382324219,"Fibrosis"
"aaaadgne-1",1167.55240478516,2897.67926025391,"Fibrosis"
"aaaadgnf-1",1145.49266357422,2901.78669433594,"Fibrosis"
"aaaadgng-1",1136.96392211914,2894.36579589844,"Fibrosis"
"aaaadgnh-1",1128.92679443359,2888.97381591797,"Fibrosis"
"aaaadgni-1",1143.27417602539,2915.94844970703,"Fibrosis"
"aaaadgnj-1",1130.3176940918,2913.94526367187,"Fibrosis"
"aaaadgnk-1",1160.12445068359,2929.98673095703,"Granuloma"
"aaaadgnl-1",1156.02199707031,2917.21639404297,"Fibrosis"
"aaaadgnm-1",1191.96178588867,2922.84141845703,NA
"aaaadgnn-1",1181.13580322266,2929.69246826172,"Granuloma"
"aaaadgno-1",1141.40888671875,2939.15183105469,NA
"aaaadgnp-1",1375.07432250977,2570.68782958984,"Fibrosis"
"aaaadgoa-1",1386.25059814453,2572.22056884766,"Fibrosis"
"aaaadgob-1",1394.41752929688,2577.99895019531,"Fibrosis"
"aaaadgoc-1",1393.15259399414,2557.08118896484,"Fibrosis"
"aaaadgod-1",1402.54638061523,2591.09571533203,"Fibrosis"
"aaaadgoe-1",1419.97957763672,2567.18697509766,"Fibrosis"
"aaaadgof-1",1436.37766723633,2581.88330078125,"Fibrosis"
"aaaadgog-1",1447.07924194336,2569.92540283203,"Fibrosis"
"aaaadgoh-1",1457.63503417969,2589.37537841797,"Fibrosis"
"aaaadgoi-1",1462.7633605957,2574.962109375,"Fibrosis"
"aaaadgoj-1",1475.48576049805,2581.20595703125,"Fibrosis"
"aaaadgok-1",1488.0345703125,2573.99029541016,"Fibrosis"
"aaaadgol-1",1489.25250244141,2582.26575927734,"Fibrosis"
"aaaadgom-1",1487.35234985352,2563.92290039062,"Fibrosis"
"aaaadgon-1",1493.46141357422,2590.69167480469,"Fibrosis"
"aaaadgoo-1",1497.05793457031,2570.26697998047,"Fibrosis"
"aaaadgop-1",1504.3967590332,2587.12897949219,"Fibrosis"
"aaaadgpa-1",1506.2169128418,2579.51923828125,"Fibrosis"
"aaaadgpb-1",1508.34564819336,2573.82282714844,"Fibrosis"
"aaaadgpc-1",1505.88768310547,2568.83218994141,"Fibrosis"
"aaaadgpd-1",1505.34252929688,2563.33728027344,"Fibrosis"
"aaaadgpe-1",1515.4271484375,2569.68675537109,"Fibrosis"
"aaaadgpf-1",1515.32774658203,2561.50612792969,"Fibrosis"
"aaaadgpg-1",1521.78533935547,2590.86121826172,"Fibrosis"
"aaaadgph-1",1523.57114868164,2580.81810302734,"Fibrosis"
"aaaadgpi-1",1529.25946655273,2574.35532226563,NA
"aaaadgpj-1",1526.16119995117,2564.83494873047,"Fibrosis"
"aaaadgpk-1",1534.18795166016,2566.90682373047,NA
"aaaadgpl-1",1045.60209960938,3098.62934570312,NA
"aaaadgpm-1",1029.15493164062,3098.09311523438,"Fibrosis"
"aaaadgpn-1",999.503918457031,3096.74714355469,"Fibrosis"
"aaaadgpo-1",1015.54704589844,3095.24345703125,"Fibrosis"
"aaaadgpp-1",1015.47690429687,3108.63365478516,"Fibrosis"
"aaaadhaa-1",1023.96486816406,3107.59439697266,"Fibrosis"
"aaaadhab-1",1068.69020385742,3102.57325439453,"Fibrosis"
"aaaadhac-1",1054.66541137695,3102.82373046875,"Fibrosis"
"aaaadhad-1",990.02587890625,3107.74256591797,"Fibrosis"
"aaaadhae-1",970.18701171875,3112.51510009766,"Fibrosis"
"aaaadhaf-1",1039.42289428711,3107.35844726562,NA
"aaaadhag-1",1059.88515014648,3112.96666259766,"Fibrosis"
"aaaadhah-1",1051.74000854492,3112.94674072266,"Fibrosis"
"aaaadhai-1",1076.96224365234,3113.27150878906,"Fibrosis"
"aaaadhaj-1",1005.42061157227,3114.34749755859,"Fibrosis"
"aaaadhak-1",1043.84700317383,3115.34213867188,"Fibrosis"
"aaaadhal-1",1049.04962158203,3119.94637451172,"Fibrosis"
"aaaadham-1",1035.7352722168,3118.86104736328,"Fibrosis"
"aaaadhan-1",1029.5794128418,3123.88820800781,"Fibrosis"
"aaaadhao-1",1016.44052124023,3124.78739013672,"Fibrosis"
"aaaadhap-1",1053.59720458984,3129.5107421875,"Fibrosis"
"aaaadhba-1",992.908947753906,3126.87026367187,"Fibrosis"
"aaaadhbb-1",1062.29849853516,3127.16162109375,"Fibrosis"
"aaaadhbc-1",1043.60140380859,3133.64390869141,"Fibrosis"
"aaaadhbd-1",1021.2221862793,3138.90452880859,"Fibrosis"
"aaaadhbe-1",1071.47304077148,3138.66940917969,"Fibrosis"
"aaaadhbf-1",988.249719238281,3137.93458251953,"Fibrosis"
"aaaadhbg-1",978.121832275391,3137.73308105469,"Fibrosis"
"aaaadhbh-1",974.152087402344,3146.96334228516,"Fibrosis"
"aaaadhbi-1",964.442041015625,3139.65222167969,"Fibrosis"
"aaaadhbj-1",950.20537109375,3141.12312011719,"Fibrosis"
"aaaadhbk-1",1036.28883056641,3148.76398925781,"Fibrosis"
"aaaadhbl-1",959.3744140625,3156.37580566406,"Fibrosis"
"aaaadhbm-1",999.334790039062,3152.8259765625,"Fibrosis"
"aaaadhbn-1",928.766839599609,3154.1142578125,"Fibrosis"
"aaaadhbo-1",1076.6076965332,3157.54455566406,"Fibrosis"
"aaaadhbp-1",949.125854492188,3162.16580810547,"Fibrosis"
"aaaadhca-1",1089.23598632812,3165.18895263672,NA
"aaaadhcb-1",1020.69041748047,3163.13907470703,"Fibrosis"
"aaaadhcc-1",1040.95698242187,3166.06157226562,"Fibrosis"
"aaaadhcd-1",978.727166748047,3163.87016601562,"Fibrosis"
"aaaadhce-1",1058.93356933594,3162.71656494141,"Fibrosis"
"aaaadhcf-1",937.075299072266,3170.14306640625,"Fibrosis"
"aaaadhcg-1",1052.54736328125,3178.29422607422,"Fibrosis"
"aaaadhch-1",999.961810302734,3174.74169921875,NA
"aaaadhci-1",927.003546142578,3174.27249755859,"Fibrosis"
"aaaadhcj-1",1022.5131652832,3178.62521972656,NA
"aaaadhck-1",972.681915283203,3181.58465576172,"Fibrosis"
"aaaadhcl-1",951.267767333984,3178.70283203125,"Fibrosis"
"aaaadhcm-1",938.845336914062,3180.43001708984,"Fibrosis"
"aaaadhcn-1",1084.41292114258,3182.26573486328,NA
"aaaadhco-1",991.163397216797,3192.57551269531,"Fibrosis"
"aaaadhcp-1",1012.07399902344,3192.31839599609,"Fibrosis"
"aaaadhda-1",1056.33251953125,3197.41549072266,"Fibrosis"
"aaaadhdb-1",1071.21322631836,3197.75789794922,NA
"aaaadhdc-1",1034.91442871094,3196.17037353516,"Fibrosis"
"aaaadhdd-1",938.844921875,3198.50849609375,"Fibrosis"
"aaaadhde-1",957.941595458984,3202.18428955078,"Fibrosis"
"aaaadhdf-1",941.188543701172,3208.90231933594,"Fibrosis"
"aaaadhdg-1",926.999914550781,3200.22198486328,"Fibrosis"
"aaaadhdh-1",944.2138671875,3189.72523193359,"Fibrosis"
"aaaadhdi-1",925.344219970703,3194.03271484375,"Fibrosis"
"aaaadhdj-1",933.668450927734,3184.60261230469,"Fibrosis"
"aaaadhdk-1",930.152758789062,3182.66043701172,NA
"aaaadhdl-1",922.419232177734,3186.87287597656,"Fibrosis"
"aaaadhdm-1",1029.98656616211,3220.82825927734,"Fibrosis"
"aaaadhdn-1",1047.73965454102,3219.04027099609,"Fibrosis"
"aaaadhdo-1",1005.86117553711,3213.56051025391,"Fibrosis"
"aaaadhdp-1",940.279815673828,3225.67404785156,"Fibrosis"
"aaaadhea-1",927.110833740234,3223.59158935547,"Fibrosis"
"aaaadheb-1",920.956530761719,3219.1259765625,NA
"aaaadhec-1",928.66743774414,3210.21156005859,"Fibrosis"
"aaaadhed-1",989.68388671875,3224.26748046875,"Fibrosis"
"aaaadhee-1",1090.21288452148,3213.37415771484,NA
"aaaadhef-1",1101.83709106445,3119.55437011719,NA
"aaaadheg-1",1090.5662902832,3126.36827392578,NA
"aaaadheh-1",1096.58093261719,3110.95642089844,NA
"aaaadhei-1",1093.87944335938,3096.90776367187,NA
"aaaadhej-1",1086.87607421875,3105.31313476562,NA
"aaaadhek-1",1122.16580810547,3184.24692382813,NA
"aaaadhel-1",1117.24282226562,3228.27841796875,NA
"aaaadhem-1",1115.84912109375,3201.11867675781,NA
"aaaadhen-1",1114.76420898438,3164.80109863281,NA
"aaaadheo-1",1111.90303344727,3220.23039550781,NA
"aaaadhep-1",1119.72745361328,3139.6708984375,NA
"aaaadhfa-1",1110.29216308594,3154.11384277344,NA
"aaaadhfb-1",1104.31549682617,3183.98607177734,NA
"aaaadhfc-1",1120.67229003906,3125.38629150391,NA
"aaaadhfd-1",1101.79569091797,3201.37496337891,NA
"aaaadhfe-1",1099.71385498047,3143.89454345703,NA
"aaaadhff-1",1115.89072875977,3112.71245117187,NA
"aaaadhfg-1",1108.99776000977,3117.61240234375,NA
"aaaadhfh-1",1120.82191162109,3102.10612792969,NA
"aaaadhfi-1",1105.72559204102,3092.92380371094,NA
"aaaadhfj-1",1107.95819091797,3335.16342773438,"Granuloma"
"aaaadhfk-1",1105.97098388672,3360.02073974609,"Granuloma"
