,X_coord,Y_coord,ground_truth_cluster,initial_pred_seed_141,refined_pred_seed_141,initial_pred_seed_549,refined_pred_seed_549,initial_pred_seed_75,refined_pred_seed_75,initial_pred_seed_492,refined_pred_seed_492,initial_pred_seed_676,refined_pred_seed_676,initial_pred_seed_179,refined_pred_seed_179,initial_pred_seed_587,refined_pred_seed_587,initial_pred_seed_592,refined_pred_seed_592,initial_pred_seed_601,refined_pred_seed_601,initial_pred_seed_916,refined_pred_seed_916,initial_pred_seed_518,refined_pred_seed_518,initial_pred_seed_339,refined_pred_seed_339,initial_pred_seed_921,refined_pred_seed_921,initial_pred_seed_423,refined_pred_seed_423,initial_pred_seed_330,refined_pred_seed_330,initial_pred_seed_388,refined_pred_seed_388,initial_pred_seed_273,refined_pred_seed_273,initial_pred_seed_286,refined_pred_seed_286,initial_pred_seed_61,refined_pred_seed_61,initial_pred_seed_807,refined_pred_seed_807,initial_pred_seed_283,refined_pred_seed_283,initial_pred_seed_127,refined_pred_seed_127,initial_pred_seed_165,refined_pred_seed_165,initial_pred_seed_952,refined_pred_seed_952,initial_pred_seed_311,refined_pred_seed_311,initial_pred_seed_597,refined_pred_seed_597,initial_pred_seed_473,refined_pred_seed_473,initial_pred_seed_594,refined_pred_seed_594,initial_pred_seed_605,refined_pred_seed_605,initial_pred_seed_101,refined_pred_seed_101
94,5.0,-4.4,1,1,1,0,0,2,2,3,3,2,2,0,0,1,1,2,2,1,1,2,2,1,1,2,2,2,2,0,0,0,0,1,1,2,2,0,0,2,2,1,1,2,2,1,1,2,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0
95,7.1,-4.4,3,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,4,4,1,1,2,2,0,0,0,0,4,4,2,2,0,0,1,1,1,1,0,0,0,0,1,1,2,2,1,1,0,0,3,3,0,0,1,1,1,1,2,2,2,2
96,7.8,-4.4,3,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,4,4,1,1,2,2,0,0,2,2,3,3,2,2,0,0,1,1,1,1,0,0,0,0,1,1,2,2,1,1,0,0,3,3,0,0,1,1,1,1,2,2,2,2
97,8.5,-4.4,3,0,0,0,0,0,0,2,2,1,1,1,1,1,1,0,0,4,4,1,1,2,2,3,3,1,1,3,3,2,2,0,0,1,1,1,1,0,0,0,0,1,1,2,2,1,1,0,0,2,2,0,0,1,1,1,1,2,2,2,2
98,-7.6,-3.7,2,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,2,2,0,0,0,0,2,2,1,1,1,1,1,1,0,0,3,3,0,0,0,0,2,2,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
99,-6.9,-3.7,2,0,0,0,0,0,0,2,2,1,1,1,1,1,1,2,2,2,2,1,1,0,0,3,3,1,1,3,3,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,2,2,0,0,0,0,1,1,3,3,1,1
100,-4.1,-3.7,3,0,0,0,0,1,1,2,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,1,1,1,1,0,0,0,0,2,2,2,2,0,0,2,2,0,0,1,1,1,1,3,3,1,1
101,-3.4,-3.7,3,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,2,2,1,1,0,0,0,0,2,1,3,3,1,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,3,3,0,0,1,1,1,1,3,3,2,2
102,-2.7,-3.7,3,1,1,0,0,0,0,3,3,0,0,0,0,1,1,2,2,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,2,2,2,2,0,0,1,1,0,0,2,2,1,1,1,1,1,1
103,3.6,-3.7,1,1,1,1,1,2,2,3,3,2,2,0,0,1,0,2,0,1,1,2,2,1,1,2,2,2,0,0,0,0,0,1,1,2,2,0,0,2,2,1,1,2,2,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
104,4.3,-3.7,1,1,1,0,0,2,2,3,3,2,2,0,0,0,0,0,0,1,1,2,2,1,1,2,2,0,0,0,0,0,0,1,1,2,2,0,0,2,2,1,1,2,2,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
105,5.0,-3.7,1,1,1,1,1,2,2,3,3,2,2,0,0,0,0,0,0,1,1,2,2,1,1,2,2,0,0,2,2,0,0,1,1,2,2,0,0,2,2,1,1,2,2,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
106,5.7,-3.7,1,1,1,1,1,1,1,0,0,2,2,0,0,0,0,0,0,1,1,2,2,1,1,2,2,0,0,2,2,0,0,1,1,2,2,0,0,2,2,1,1,2,2,0,0,0,0,0,0,1,1,1,1,2,2,0,0,0,0,0,0
107,7.8,-3.7,3,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,4,4,1,1,2,2,0,0,2,2,4,3,2,2,0,0,3,1,1,1,0,0,1,0,1,1,1,2,1,1,0,0,3,3,0,0,0,1,0,1,2,2,2,2
108,8.5,-3.7,3,0,0,0,0,0,0,2,2,1,1,1,1,1,1,2,2,4,4,1,1,0,0,3,3,1,1,3,3,1,1,0,0,1,1,1,1,0,0,0,0,1,1,2,2,1,1,0,0,2,2,0,0,1,1,1,1,2,2,1,1
109,9.2,-3.7,3,0,0,0,0,0,0,2,2,1,1,1,1,1,1,2,2,4,4,1,1,0,0,3,3,1,1,3,3,1,1,0,0,0,1,1,1,0,0,0,0,1,1,2,2,1,1,0,0,2,2,0,0,2,1,1,1,3,2,1,1
110,-8.3,-3.0,2,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,4,4,1,1,0,0,3,3,1,0,3,3,1,1,0,0,1,1,1,1,0,0,3,1,1,1,0,0,0,0,3,1,2,1
111,-7.6,-3.0,2,1,1,0,0,1,1,3,3,0,0,0,0,0,0,2,2,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,2,2,2,2,0,0,1,1,0,0,2,2,1,1,1,1,1,1
112,-6.9,-3.0,2,0,0,0,0,0,0,2,2,0,0,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,3,0,1,1,3,3,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,1,3,3,2,1
113,-4.8,-3.0,3,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,1,2,2,1,1,2,2,0,0,0,0,4,0,2,2,0,0,1,1,1,1,3,3,0,0,0,0,0,0,1,1,0,0,3,3,0,0,1,1,0,1,3,3,2,2
114,-4.1,-3.0,3,0,0,0,0,1,1,1,1,0,0,1,1,0,0,1,1,2,2,1,1,2,2,0,0,0,0,1,1,2,2,0,0,1,1,1,1,3,3,0,0,0,0,0,0,0,0,0,0,3,3,0,0,1,1,1,1,3,3,2,2
115,-3.4,-3.0,3,0,0,0,0,0,0,2,2,1,1,1,1,1,1,0,0,2,2,1,1,0,0,3,3,1,1,3,3,1,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,2,2,0,0,1,1,1,1,3,3,2,2
116,-0.600000000000001,-3.0,2,1,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,2,2,0,0,1,1,0,0,2,2,0,0,1,1,1,1
117,0.0999999999999996,-3.0,2,1,1,0,0,0,0,3,3,0,0,0,0,1,1,2,0,0,0,0,0,0,0,3,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,2,2,2,2,0,0,1,1,0,0,2,2,1,1,1,1,1,1
118,0.799999999999999,-3.0,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,3,3,0,0,0,0,1,1,0,0,1,1,1,1,1,1,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,1,1,1
119,1.5,-3.0,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,3,3,0,0,0,0,1,1,0,0,1,1,1,1,1,1,0,0,0,0,3,3,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1
120,4.3,-3.0,1,1,1,1,1,1,1,0,0,2,2,0,0,0,0,0,0,1,1,2,2,1,1,2,2,0,0,2,2,0,0,1,1,2,2,0,0,2,2,1,1,2,2,0,0,0,0,0,0,1,1,1,1,2,2,0,0,0,0,0,0
121,5.0,-3.0,1,1,1,1,1,1,1,0,0,2,2,0,0,0,0,1,1,1,1,2,2,0,1,2,2,0,0,2,2,0,0,1,1,0,2,0,0,2,2,1,1,2,2,0,0,0,0,0,0,1,1,1,1,2,2,0,0,0,0,0,0
122,5.7,-3.0,1,1,1,1,1,2,2,0,0,2,2,0,0,0,0,1,1,1,1,2,2,1,1,2,2,0,0,2,2,0,0,1,1,2,2,0,0,2,2,1,1,2,2,1,1,0,0,0,0,1,1,1,1,2,2,0,0,0,0,0,0
123,8.5,-3.0,3,0,0,0,0,0,0,2,2,1,1,1,1,1,1,2,2,4,4,1,1,0,0,3,3,1,1,3,3,1,1,0,0,1,1,1,1,0,0,0,0,1,1,2,2,1,1,0,0,2,2,0,0,1,1,1,1,2,2,1,1
124,9.2,-3.0,3,0,0,0,0,0,0,1,2,1,1,1,1,1,1,0,2,4,4,1,1,2,0,0,3,1,1,3,3,2,1,0,0,1,1,1,1,0,0,0,0,1,1,2,2,1,1,0,0,3,2,0,0,1,1,1,1,2,2,2,1
125,-8.3,-2.3,2,0,0,0,0,2,1,0,3,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,3,3,0,0,3,3,1,1,0,0,1,1,0,2,0,0,0,1,1,1,0,0,0,0,1,1,0,1
126,-7.6,-2.3,2,1,1,1,1,1,1,3,3,0,0,0,0,0,0,2,2,0,0,0,0,0,0,1,1,1,1,2,2,0,0,1,1,0,0,0,0,1,1,0,0,0,0,2,2,2,2,0,0,1,1,0,0,2,2,1,1,1,1,1,1
127,-6.9,-2.3,2,0,0,0,0,0,0,2,2,1,0,1,1,1,1,2,2,2,0,1,0,0,0,3,1,1,1,3,3,1,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,2,0,0,2,1,0,0,0,0,1,1,3,3,1,1
128,-4.8,-2.3,3,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,4,4,1,1,2,2,3,3,1,1,0,0,2,2,0,0,1,1,1,1,0,0,0,0,1,1,2,2,1,1,0,0,2,2,0,0,1,1,1,1,2,2,2,2
129,-4.1,-2.3,3,0,0,0,0,0,0,2,2,1,1,1,1,0,0,0,0,2,2,1,1,0,0,3,3,1,1,0,0,1,1,0,0,1,1,1,1,0,0,0,0,1,1,2,2,2,1,0,0,2,2,0,0,1,1,1,1,3,3,1,2
130,-1.3,-2.3,2,0,0,1,1,1,1,1,1,0,0,1,1,0,0,1,1,3,3,0,0,2,2,0,0,0,0,1,1,1,1,1,1,1,1,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,2,2
131,-0.600000000000001,-2.3,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,3,3,0,0,0,0,1,1,0,0,1,1,1,1,1,1,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,1,1,1
132,0.0999999999999996,-2.3,2,0,0,0,0,0,0,2,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,2,2,3,3,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,2,0,0,1,1,1,1
133,0.799999999999999,-2.3,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,1,1,1,2,2,1,1,1,1,1,1,0,0,1,1,0,0,0,0,2,2,0,0,0,0,1,0,0,0,2,2,1,1,1,1,1,1
134,1.5,-2.3,3,0,0,0,0,0,0,2,2,1,0,1,1,1,1,2,1,2,2,1,0,0,0,3,3,1,1,3,3,1,1,0,0,0,0,1,1,0,3,0,0,1,0,0,0,1,1,0,0,2,2,0,0,1,0,1,1,3,3,1,1
135,2.2,-2.3,3,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,4,4,1,1,0,0,3,3,1,1,3,3,1,1,0,0,1,1,1,1,0,0,3,3,1,1,0,0,0,0,3,3,2,2
136,5.0,-2.3,1,1,1,1,1,2,2,3,0,2,2,0,0,0,0,2,1,1,1,2,2,1,1,2,2,2,0,0,0,0,0,1,1,2,2,0,0,2,2,1,1,2,2,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
137,5.7,-2.3,1,1,1,1,1,2,2,0,0,2,2,0,0,0,0,0,0,1,1,2,2,1,1,2,2,0,0,0,0,0,0,1,1,2,2,0,0,2,2,1,1,2,2,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
138,6.4,-2.3,1,1,1,1,1,1,1,3,0,2,2,0,0,0,0,0,0,1,1,2,2,1,1,2,2,0,0,2,2,0,0,1,1,2,2,0,0,2,2,1,1,2,2,1,1,0,0,0,0,1,1,1,1,2,2,0,0,0,0,0,0
139,8.5,-2.3,3,1,0,0,0,0,0,3,2,1,1,0,1,1,1,2,2,2,2,1,1,0,0,3,3,1,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1,2,2,1,1,0,0,1,1,0,0,2,2,1,1,3,3,1,1
140,9.2,-2.3,3,0,0,0,0,0,0,2,2,1,1,1,1,1,1,2,2,2,2,1,1,0,0,3,3,1,1,0,0,1,1,0,0,1,1,1,1,0,0,0,0,1,1,2,2,1,1,0,0,2,2,0,0,1,1,1,1,3,3,1,1
141,-8.3,-1.6,2,1,1,1,1,1,1,3,3,0,0,0,0,0,0,2,2,0,0,0,0,0,0,1,1,1,1,0,2,0,0,1,1,0,0,0,0,1,1,0,0,0,0,2,2,2,2,0,0,1,1,0,0,2,2,1,1,1,1,1,1
142,-7.6,-1.6,2,1,1,1,1,1,1,3,3,0,0,0,0,0,0,2,2,3,3,0,0,0,0,1,1,1,1,2,2,0,0,1,1,0,0,0,0,1,1,0,0,0,0,2,2,2,2,0,0,1,1,0,0,2,2,1,1,0,0,1,1
143,-4.8,-1.6,3,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,4,4,1,1,2,2,0,0,0,0,4,4,2,2,0,0,1,1,1,1,0,0,0,0,1,1,2,2,1,1,0,0,3,3,0,0,1,1,1,1,2,2,2,2
144,-4.1,-1.6,3,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,2,0,0,0,0,4,4,2,2,0,0,1,1,1,1,0,0,0,0,1,1,0,2,1,1,0,0,3,3,0,0,1,1,1,1,2,2,2,2
145,-2.0,-1.6,2,0,0,0,0,0,0,2,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,2,2,3,3,1,1,0,0,3,3,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,3,1,1
146,-1.3,-1.6,2,0,0,0,0,1,1,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,3,2,2
147,-0.600000000000001,-1.6,2,0,0,0,0,1,1,1,1,0,0,1,1,0,0,1,1,0,0,0,0,2,2,0,0,0,0,1,1,1,1,0,0,1,1,1,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,3,3,2,2
148,0.0999999999999996,-1.6,2,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,2,2,0,0,0,0,0,0,2,2,3,3,1,1,0,0,3,1,1,1,3,3,0,0,0,0,0,0,1,0,0,0,3,0,0,0,1,1,0,0,3,3,2,2
149,0.799999999999999,-1.6,2,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,1,3,3,0,0,2,0,0,0,0,0,2,2,1,1,1,1,1,1,0,0,3,3,0,0,0,0,2,2,0,0,0,0,0,0,0,0,1,1,0,0,1,1,2,2
150,1.5,-1.6,3,0,0,0,0,2,2,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,4,4,2,2,0,0,3,3,1,1,3,3,1,1,0,0,1,1,0,0,0,0,3,3,1,1,0,0,0,0,3,3,2,2
151,2.2,-1.6,3,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,4,4,2,2,0,0,3,3,1,1,3,3,1,1,0,0,1,1,1,1,0,0,3,3,1,1,0,0,0,0,3,3,2,2
152,2.9,-1.6,3,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,0,0,0,0,0,4,4,2,2,0,0,1,3,1,1,0,0,0,0,1,1,0,0,1,1,0,0,3,3,0,0,1,0,1,1,2,3,2,2
153,5.7,-1.6,2,0,1,0,1,0,0,2,2,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,4,4,1,0,0,1,3,2,1,0,3,2,1,1,0,0,1,1,2,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0
154,6.4,-1.6,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,1,1,0,2,2,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,2,2,0,0,1,1,1,1
155,8.5,-1.6,3,0,0,0,0,0,0,2,2,1,1,1,1,1,1,0,0,2,2,1,1,0,0,3,3,2,2,4,4,1,1,0,0,3,3,1,1,0,0,1,1,1,1,1,1,1,1,0,0,3,3,0,0,0,0,0,0,3,3,1,1
156,9.2,-1.6,3,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,4,2,1,1,0,0,3,3,2,2,4,4,2,2,0,0,3,3,1,1,0,0,1,1,1,1,1,1,1,1,0,0,3,3,0,0,0,0,1,1,2,2,2,2
157,9.9,-1.6,3,0,0,0,0,0,0,2,2,1,1,1,1,1,1,0,0,2,2,1,1,0,0,3,3,1,1,3,3,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,2,2,0,0,0,0,0,1,3,3,1,1
158,-8.3,-0.9,1,1,1,1,1,1,1,3,3,2,2,0,0,0,0,2,2,1,1,2,2,1,1,2,2,1,1,2,2,0,0,1,1,2,2,0,0,2,2,1,1,2,2,0,0,0,0,0,0,1,1,1,1,2,2,0,0,0,0,0,0
159,-7.6,-0.9,1,1,1,1,1,1,1,3,3,2,2,0,0,0,0,0,0,1,1,2,2,1,1,2,2,1,1,2,2,0,0,1,1,2,2,0,0,2,2,0,0,2,2,2,2,0,0,0,0,1,1,1,1,2,2,0,0,0,0,0,0
160,-5.5,-0.9,3,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,2,2,1,1,0,0,0,0,0,0,4,4,2,2,0,0,3,3,1,1,0,0,1,1,1,1,1,1,1,1,0,0,3,3,1,0,0,0,0,0,2,2,2,2
161,-4.8,-0.9,3,0,0,0,0,1,1,1,1,0,1,1,1,0,0,1,1,2,2,1,1,2,2,0,0,0,0,1,4,2,2,0,0,1,1,1,1,3,0,0,0,0,1,0,0,0,1,0,0,3,3,0,0,1,1,1,1,3,3,2,2
162,-4.1,-0.9,3,0,0,0,0,0,0,2,1,1,1,1,1,1,1,0,1,2,2,1,1,0,2,3,0,2,0,4,4,1,2,0,0,3,1,1,1,0,0,1,0,1,1,1,1,1,1,0,0,3,3,0,0,0,1,0,1,3,3,1,2
163,-2.0,-0.9,2,1,1,0,0,0,0,3,3,0,0,0,0,1,1,2,2,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,2,2,0,0,1,1,0,0,0,0,2,2,2,2,0,0,1,1,0,0,2,2,1,1,1,1,1,1
164,-1.3,-0.9,2,1,1,0,0,0,0,3,3,0,0,0,0,1,1,2,2,3,3,0,0,1,1,1,1,2,2,3,3,0,0,1,1,2,2,0,0,1,1,1,0,0,0,1,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0
165,2.2,-0.9,3,0,0,0,0,0,0,2,2,1,1,1,1,1,1,0,0,2,2,1,1,0,0,0,0,2,2,3,3,1,1,0,0,1,1,1,1,3,3,0,0,1,1,0,0,1,1,0,0,3,3,0,0,1,1,1,1,3,3,2,2
166,2.9,-0.9,3,0,0,0,0,0,0,2,2,1,1,1,1,1,1,0,0,2,2,1,1,0,0,3,3,1,1,3,3,1,1,0,0,3,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,3,3,0,0,0,0,1,1,3,3,2,2
167,3.6,-0.9,3,0,0,0,0,0,0,2,2,1,1,1,1,1,1,2,2,2,2,1,1,0,0,3,3,1,1,3,3,1,1,0,0,0,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,2,3,0,0,0,0,1,1,3,3,1,2
168,5.7,-0.9,2,1,1,1,1,1,1,3,2,2,0,0,0,0,0,0,0,1,0,2,0,1,0,2,1,2,2,2,2,0,0,1,1,2,2,0,0,2,1,1,1,2,0,0,0,0,0,0,0,1,1,1,1,2,2,0,0,0,1,0,0
169,6.4,-0.9,2,1,1,0,0,0,0,2,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,2,2,3,3,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1
170,8.5,-0.9,3,0,0,0,0,1,1,2,2,0,1,0,1,0,0,0,0,0,2,0,1,0,0,1,1,2,2,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,2,1,0,0,0,3,0,0,2,2,0,0,1,1,1,1
171,9.2,-0.9,3,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,0,2,2,1,1,2,2,0,0,2,2,1,1,2,2,0,0,1,1,1,1,0,0,0,0,1,1,2,2,1,1,0,0,3,3,0,0,1,1,1,1,2,2,2,2
172,9.9,-0.9,3,0,0,0,0,0,0,2,2,0,0,1,1,1,1,0,0,0,2,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,2,2,0,0,2,2,0,0,2,1,1,1,3,3,1,1
173,-8.3,-0.200000000000001,1,1,1,1,1,1,1,0,0,2,2,0,0,0,0,0,0,3,1,2,2,0,0,2,2,0,0,2,2,0,0,1,1,0,0,0,0,2,2,1,1,2,2,0,0,0,0,0,0,1,1,1,1,2,2,0,0,0,0,0,0
174,-7.6,-0.200000000000001,1,1,1,1,1,1,1,0,0,2,2,0,0,0,0,1,0,1,1,2,2,0,0,2,2,0,0,2,2,0,0,1,1,0,0,0,0,2,2,0,0,2,2,2,2,0,0,0,0,1,1,1,1,2,2,0,0,0,0,0,0
175,-5.5,-0.200000000000001,3,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,2,2,1,1,0,0,0,0,2,2,4,4,2,2,0,0,3,3,1,1,0,0,1,1,1,1,1,1,1,1,0,0,3,3,0,0,0,0,0,0,2,2,2,2
176,-4.8,-0.200000000000001,3,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,4,4,1,1,2,2,0,0,2,2,4,4,2,2,0,0,1,1,1,1,0,0,0,0,1,1,2,2,1,1,0,0,3,3,0,0,1,1,1,1,2,2,2,2
177,-4.1,-0.200000000000001,3,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,4,4,1,1,2,2,0,0,1,1,3,3,2,2,0,0,1,1,1,1,0,0,0,0,1,1,2,2,1,1,0,0,3,3,0,0,1,1,1,1,2,2,2,2
178,-2.0,-0.200000000000001,2,1,1,1,1,1,1,3,3,0,0,0,0,0,0,2,2,3,3,0,0,0,0,1,1,1,1,2,2,0,0,1,1,0,0,0,0,1,1,0,0,0,0,2,2,2,2,0,0,1,1,0,0,2,2,1,1,1,1,1,1
179,-1.3,-0.200000000000001,2,1,1,0,0,1,1,2,2,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,2,2,0,0,1,1,0,0,2,2,0,0,1,1,1,1
180,2.9,-0.200000000000001,3,0,0,0,0,1,0,1,1,1,1,1,1,0,1,1,0,2,2,1,1,2,2,0,0,2,2,1,3,2,2,0,0,1,1,1,1,0,0,0,0,1,1,2,2,1,1,0,0,3,3,0,0,1,1,1,1,2,2,2,2
181,3.6,-0.200000000000001,3,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,4,4,1,1,2,2,0,0,2,2,3,3,2,2,0,0,1,1,1,1,0,0,0,0,1,1,2,2,1,1,0,0,3,3,0,0,1,1,1,1,2,2,2,2
182,5.7,-0.200000000000001,2,1,1,0,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2,2,3,3,1,1,1,1,2,2,0,0,1,1,1,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,1,1,1
183,6.4,-0.200000000000001,2,1,1,1,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,2,0,1,0,2,1,0,0,2,3,0,1,1,1,2,2,0,0,2,1,1,1,2,0,1,1,0,0,0,0,1,0,1,1,2,0,0,0,0,1,0,0
184,7.1,-0.200000000000001,2,0,0,0,0,0,0,2,2,0,0,1,0,1,1,0,0,0,0,0,0,0,0,3,3,2,2,3,3,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,3,1,1,1
185,9.2,-0.200000000000001,3,0,0,0,0,0,0,2,2,1,1,1,1,1,1,0,0,2,2,1,1,2,2,0,0,1,1,3,0,1,1,0,0,1,1,1,1,0,0,0,0,1,1,2,2,1,1,0,0,2,2,0,0,1,1,1,1,3,3,2,2
186,9.9,-0.200000000000001,3,0,0,0,0,1,1,2,2,0,0,1,1,0,0,0,0,2,2,0,0,2,2,0,0,1,1,0,0,1,1,0,0,1,1,1,1,3,0,0,0,0,0,2,2,2,2,0,0,2,2,0,0,1,1,1,1,3,3,2,2
187,-8.3,0.5,1,1,1,1,1,1,1,0,0,2,2,0,0,0,0,0,0,1,1,2,2,1,1,2,2,0,0,2,2,0,0,1,1,2,2,0,0,2,2,1,1,2,2,1,1,0,0,0,0,1,1,1,1,2,2,0,0,0,0,0,0
188,-7.6,0.5,1,1,1,1,1,2,2,0,0,2,2,0,0,0,0,0,0,1,1,2,2,1,1,2,2,0,0,2,2,0,0,1,1,2,2,0,0,2,2,1,1,2,2,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
189,-4.8,0.5,3,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,4,4,1,1,2,2,3,3,1,1,3,3,2,2,0,0,1,1,1,1,0,0,0,0,1,1,2,2,1,1,0,0,2,2,0,0,1,1,1,1,2,2,2,2
190,-4.1,0.5,3,0,0,0,0,0,0,2,2,1,1,1,1,1,1,0,0,2,2,1,1,0,0,3,3,1,1,0,3,1,1,0,0,1,1,1,1,0,0,0,0,1,1,2,2,1,1,0,0,2,2,0,0,1,1,1,1,3,3,1,1
191,-2.0,0.5,2,1,1,1,1,1,1,3,3,2,0,0,0,0,0,2,2,1,3,2,0,1,1,1,1,1,1,2,2,0,0,1,1,2,2,0,0,2,1,0,0,2,0,2,2,2,2,0,0,1,1,0,0,2,2,0,0,0,1,1,1
192,-1.3,0.5,2,0,0,0,0,0,0,2,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,2,0,0,2,2,0,0,2,2,0,0,1,1,1,1
